#{"t_start": 1783930416.1586635, "env_id": "None"}
r,l,t
-151.165558,204,2917.446807
-318.642313,286,2921.342047
-249.805078,268,2924.604923
-186.363564,221,2927.605274
-213.924568,232,2930.311701
-260.052092,271,2933.42775
-277.734966,272,2936.748752
-157.713317,193,2939.068246
-309.946793,277,2943.18049
-134.862864,212,2946.163943
-312.384449,265,2949.656219
-257.778302,238,2952.984993
-138.804024,203,2955.326764
64.054377,110,2956.969895
68.607232,115,2958.834331
-264.237104,283,2962.828953
-204.557377,260,2969.054113
-158.607515,230,2974.282016
-249.57149,260,2978.158796
-199.686615,221,2981.476106
-152.387363,198,2984.61554
-266.697369,269,2988.841346
-246.821611,263,2992.26988
-181.821083,213,2994.952254
-254.638388,266,2998.454817
-400.355403,320,3002.204215
-267.599285,274,3005.400327
-267.119816,259,3008.432626
-174.104071,205,3010.818382
-267.491499,249,3013.822029
-127.043327,194,3016.319925
-395.055183,302,3019.870258
-183.680337,222,3022.459808
62.14043,114,3023.797086
-301.676493,270,3029.185286
-292.713529,309,3032.800649
-267.213158,280,3036.073138
-275.233897,267,3039.189751
63.072206,110,3040.490097
-266.551938,278,3043.779909
-128.447136,192,3046.080157
76.600805,104,3047.390448
-171.38632,212,3049.87519
-230.168671,257,3052.862528
20.756572,136,3054.511612
31.730526,132,3056.228848
-243.627988,252,3059.382636
-201.09585,237,3062.216816
16.714277,146,3063.918909
-418.056443,319,3067.798421
-233.764401,246,3070.765941
-345.051578,313,3074.471094
-164.352933,210,3076.909624
-103.719981,173,3078.917511
20.681094,135,3080.498719
-210.368056,269,3083.619807
-454.678652,320,3087.631092
20.44119,137,3089.665748
-123.433499,196,3092.177491
-166.063238,207,3094.874312
-243.100937,246,3098.446605
-179.878985,217,3101.960827
26.496312,129,3103.954444
-262.458555,272,3108.409704
-287.242788,267,3111.817712
-230.786825,224,3114.676791
-253.262187,251,3118.230719
1.575109,155,3120.732538
-216.073698,230,3124.655072
-291.639791,279,3128.535904
79.225011,103,3129.913931
-1.124793,151,3132.129716
-126.575608,199,3135.706803
-226.250588,249,3140.313861
74.648975,108,3142.443815
-200.254211,213,3145.645926
-256.978769,256,3149.712187
-211.722889,256,3153.496903
-300.869597,298,3158.010635
47.546414,122,3159.794326
-222.868414,265,3166.443938
-312.529848,297,3170.828408
-427.875918,320,3175.674685
56.353046,130,3177.824933
-209.559157,261,3182.04227
-258.16665,249,3185.964909
-255.474717,260,3189.412485
-231.759261,277,3192.742341
-243.594644,265,3195.931113
-181.308451,229,3198.595976
4.111257,152,3200.385687
-186.356001,218,3202.941723
-227.753084,239,3205.750574
-238.253506,246,3209.542495
-174.770584,220,3213.033599
-177.860991,234,3216.512632
-282.903954,262,3220.468477
-260.118082,277,3224.6147
60.743835,121,3226.435508
79.022919,103,3227.942196
-291.994033,276,3232.015397
-277.689954,275,3236.178111
-264.014245,309,3241.136884
-223.573706,264,3245.049982
-190.60387,222,3248.331337
-265.980424,249,3252.004347
-262.066168,261,3255.891846
-242.728084,249,3259.572847
-165.433473,189,3262.374651
-166.897217,245,3266.108083
-168.240812,206,3269.474473
65.25432,109,3271.088047
-265.363555,264,3275.036739
45.55975,109,3277.146142
-97.053564,173,3279.934024
-202.516439,247,3284.855018
-268.670419,283,3289.254031
-225.763523,217,3292.419708
60.523089,118,3294.329211
-321.233968,297,3299.037998
-218.662412,267,3302.938723
-329.626184,297,3307.261636
-273.836449,265,3311.137895
-181.959727,226,3317.053462
-306.331101,270,3320.988472
67.19072,108,3322.554152
-168.106631,226,3325.94914
-191.553122,185,3328.905928
-192.473699,236,3332.336403
-288.606943,248,3336.187804
-364.567505,312,3341.032296
-204.141633,237,3345.067429
40.722961,120,3346.904605
17.557306,142,3349.024043
-292.907388,277,3353.136342
-195.323698,265,3357.212886
3.218209,148,3359.57246
-280.0339,277,3363.655956
4.99338,151,3365.866245
-140.000364,200,3368.937647
-130.437606,198,3372.313992
56.071644,129,3374.680508
-266.778341,264,3378.585923
-184.006062,213,3381.731406
-160.694154,221,3385.007059
-236.516546,280,3389.540911
53.608893,108,3391.122124
-464.266451,320,3395.816801
-179.181545,237,3399.353684
-228.117865,268,3403.288333
-101.699644,186,3406.077911
-308.659277,285,3410.289566
-210.005594,245,3413.91538
-299.128916,312,3418.889595
47.889009,142,3420.975675
-250.630886,251,3424.816097
-203.914702,262,3429.111085
-174.776336,234,3433.036996
-337.19517,298,3437.408039
-217.842513,224,3440.562405
-245.208128,262,3445.309245
-249.269494,252,3448.952776
-162.255549,210,3451.482317
69.893951,112,3452.827086
-456.407396,320,3456.761856
-305.331778,264,3459.886441
66.53676,111,3461.192733
-354.262865,300,3466.868772
-218.719056,264,3470.056588
-264.608562,227,3472.743286
47.425362,110,3474.099481
46.945768,147,3475.888089
57.717379,128,3477.866909
81.293503,104,3479.105658
-220.341693,254,3482.290738
-201.104105,238,3485.395185
-331.661193,306,3490.077251
56.503883,130,3491.613945
-235.48218,236,3494.335174
-328.460538,286,3497.840732
-259.169229,253,3500.840152
-235.09488,257,3503.77934
-202.837808,228,3506.522792
-220.972329,240,3509.547443
70.165341,106,3510.752308
-95.423517,181,3512.841929
60.915352,116,3514.166984
-171.391142,215,3516.677078
-289.280284,277,3519.866395
-1000.619979,6,3519.934792
51.994901,134,3521.495852
-336.211674,283,3524.834282
-103.967915,173,3526.971576
-155.058601,233,3529.651886
-130.294568,191,3531.844606
-137.032159,190,3534.034245
-211.823394,258,3537.369587
-199.532758,213,3539.860804
-270.764275,270,3542.967402
-261.072177,252,3545.947144
-156.92562,229,3548.601724
-273.672665,256,3551.559927
-291.472684,273,3554.699222
-233.699065,251,3557.609629
-301.770064,270,3560.707395
72.83398,105,3561.904723
-209.064548,251,3564.794813
43.021498,148,3566.521149
-210.108499,238,3569.408998
-235.810041,249,3572.273589
-160.735325,215,3574.735634
-275.542023,283,3577.983059
-111.590398,202,3580.340849
-346.550803,306,3583.853852
-315.495195,300,3589.450993
19.811342,143,3591.126468
71.101539,106,3592.351462
3.087259,156,3594.265326
-267.743024,244,3597.216307
-311.185249,315,3600.874513
-178.690586,237,3603.584347
-233.829885,245,3606.407646
-116.97876,180,3608.473382
-311.888225,281,3611.707541
-345.743663,295,3615.201567
-201.311486,206,3617.589377
-209.958868,241,3620.357656
-324.441623,277,3623.525886
-197.471392,225,3626.124222
18.124401,147,3628.027599
-198.786021,228,3630.62265
-320.465262,298,3634.030531
-331.331616,317,3637.659719
-176.834394,232,3640.311443
63.305418,109,3641.570652
-278.728979,294,3644.928798
2.692362,148,3646.670068
-234.092561,234,3649.369352
-461.238636,320,3653.041773
52.258423,135,3654.594632
-116.987512,197,3657.021812
42.09762,151,3658.822841
-162.201913,233,3661.487282
-95.570369,181,3663.561746
83.42382,101,3664.710604
-180.411645,230,3667.356253
67.990969,107,3668.576652
-262.400537,275,3671.747379
73.248115,107,3672.974671
-315.22251,295,3676.371808
-201.253061,243,3679.142084
-141.245184,225,3681.727638
-218.519937,253,3684.636347
-218.969115,291,3688.19304
-128.891055,190,3690.357739
-289.686372,291,3693.69234
-277.413512,287,3696.980657
-161.818147,232,3699.628967
73.702547,107,3700.850245
46.687457,115,3702.172115
-257.647557,273,3707.364257
-217.305,256,3710.303628
-221.459838,258,3713.257313
-176.1242,230,3715.907112
-221.124597,262,3719.117377
-282.957092,272,3722.240573
-231.485862,249,3725.083601
-279.952038,293,3728.532489
-197.607793,226,3731.116225
-77.869341,176,3733.293688
-198.131021,217,3736.050843
-171.189556,231,3738.975763
-198.018653,218,3741.479618
-194.142757,262,3744.503418
-156.478002,224,3747.242071
-190.985184,230,3749.929675
-361.522905,309,3753.477989
64.563661,115,3754.788922
-262.912858,261,3757.802261
-301.068127,296,3761.180735
-239.453736,231,3763.836528
-236.163414,232,3766.525532
-236.543706,257,3769.470621
-168.349157,246,3772.286304
-304.080128,294,3775.667222
-174.799323,198,3778.168475
-145.418874,215,3780.636088
-186.793635,218,3783.142777
-270.93634,260,3786.133072
-198.297442,215,3788.598438
63.01052,111,3789.863792
60.776193,118,3791.215894
-203.725342,241,3793.986866
-118.196349,223,3796.547186
20.404931,143,3798.181807
-259.888487,265,3801.219672
-254.322999,254,3804.141332
4.832843,150,3805.854507
-204.379153,237,3808.769424
-384.14688,305,3812.270055
-274.53892,245,3815.068323
-185.709163,226,3817.656801
-275.806415,300,3821.096784
-173.848956,258,3826.103966
19.145391,138,3827.753895
-156.003025,229,3830.39481
-309.424619,291,3833.738991
58.235379,122,3835.153105
-316.632215,289,3838.674293
70.615348,108,3839.90944
63.214891,115,3841.224977
83.219707,103,3842.421159
-173.133352,216,3844.890808
-145.527741,205,3847.263026
-251.534649,247,3850.095499
55.471776,128,3851.572292
-181.657101,235,3854.309837
67.660923,112,3855.604284
-171.948729,216,3858.0861
-204.576095,234,3860.78132
-220.650514,244,3863.569064
-200.301637,252,3866.486328
-169.443496,199,3868.965701
-147.201425,195,3871.192661
-437.895438,320,3874.871387
-158.478317,235,3877.600299
-129.719887,193,3879.801621
-187.408036,252,3882.692651
-236.381039,244,3885.480366
-248.925043,250,3888.377617
-135.891842,202,3890.70087
68.341398,111,3891.97586
-224.645533,252,3895.000372
-227.343302,257,3898.154086
-169.228121,220,3900.66591
-212.511868,222,3903.215651
-247.90481,260,3906.205984
-194.905158,230,3908.834961
69.602278,108,3910.067148
70.785577,118,3911.419609
-220.328655,239,3914.159218
-245.761623,240,3916.915708
-301.522257,250,3919.800138
-264.859493,251,3922.662774
-138.306815,194,3924.918891
-94.450255,176,3927.065299
-272.531093,275,3930.302837
-272.667121,249,3933.156225
-215.35768,247,3935.973006
-188.055761,211,3938.397507
71.325575,110,3939.64747
-148.162175,220,3944.426245
71.44311,113,3945.72626
81.637494,102,3946.910743
68.081566,111,3948.223269
-227.754202,247,3951.081483
64.643961,121,3952.454305
-292.271533,269,3955.549203
57.617047,126,3957.101298
-1008.329898,28,3957.474491
-214.611923,239,3960.237466
-242.226808,292,3963.590948
44.205464,114,3964.886106
-194.521377,227,3967.488687
-181.13607,223,3970.034324
-224.906895,239,3972.791703
-286.484753,298,3976.214818
-171.929652,216,3978.682689
-280.067756,278,3981.866112
-267.126429,254,3984.795472
-249.571853,302,3988.520169
70.943567,115,3989.823539
-243.196711,301,3993.29436
-234.488644,238,3996.006426
66.761836,110,3997.275235
-133.481707,191,3999.44604
-206.049493,258,4002.414692
48.8237,140,4004.003827
-366.629115,320,4007.69848
-158.243358,227,4010.330716
-263.68986,282,4013.567246
-240.921823,246,4016.397304
-149.35541,212,4019.031211
38.675107,123,4020.431556
-198.521024,241,4023.194272
-172.610602,232,4025.848216
-140.599882,208,4028.234329
-196.812381,240,4030.965601
-382.094471,320,4034.648946
-171.773195,195,4036.892468
-111.333514,210,4039.408078
64.263056,121,4040.80504
68.460511,108,4042.033542
-180.963313,238,4044.763357
-218.36069,254,4047.878684
-181.833637,240,4050.621979
-293.001305,286,4053.899566
-187.19639,207,4056.287685
-217.809902,259,4060.951772
-167.076674,215,4063.426341
-156.550059,217,4065.924998
-195.258291,218,4068.455497
-300.046495,285,4071.722395
-181.120372,227,4074.328301
-212.103714,222,4076.959803
-129.620995,193,4079.287743
-197.651807,233,4081.944968
-225.619646,254,4084.860154
-252.18761,278,4088.050765
-133.62115,204,4090.373808
-187.658196,227,4092.989693
68.024603,114,4094.289465
-272.985197,275,4097.43896
-155.769549,215,4099.932388
-273.374074,265,4102.958328
-201.020467,221,4105.514909
66.251655,114,4106.89055
-264.381864,288,4110.325683
-209.599424,236,4113.025813
-135.072029,193,4115.224399
-172.277645,251,4118.108097
68.592083,113,4119.389648
79.485505,103,4120.635417
-131.195637,199,4122.929525
-147.351048,217,4125.406202
60.230624,127,4126.867855
62.227001,122,4128.284174
-314.666629,294,4131.664231
48.886737,139,4133.250299
-30.835985,154,4135.023194
68.465171,105,4136.222242
-202.201706,222,4138.967241
-274.619434,278,4142.146378
48.369805,109,4143.391109
63.088285,108,4144.617149
-234.456782,268,4147.692067
70.080168,107,4148.91027
-109.203609,204,4151.239369
57.315359,111,4152.516626
75.300412,108,4153.745686
-134.94552,195,4155.986552
-139.758566,192,4158.172275
-196.781867,220,4160.710358
-313.590571,296,4164.123604
-159.201765,230,4166.800483
-217.971518,228,4169.56532
-190.001419,246,4172.408146
-122.734557,204,4174.724893
71.943701,105,4177.98058
-156.883999,233,4180.63695
-142.367652,189,4182.801162
-225.817455,278,4185.995111
62.470339,110,4187.245997
43.899064,140,4188.88301
54.789084,133,4190.415816
74.441175,104,4191.604645
-204.133988,284,4194.965729
-269.995443,302,4198.623415
-231.28456,276,4201.77879
38.930466,145,4203.442208
83.711852,103,4204.613572
-259.167349,235,4207.309988
-348.191378,320,4210.957576
-183.430117,229,4213.602855
-181.857851,238,4216.346998
28.469822,139,4217.928706
-191.366498,237,4220.660107
-159.685679,209,4223.046788
-225.08952,254,4225.977149
75.672489,105,4227.313574
-242.638735,274,4230.512188
-189.457179,255,4233.444248
-178.703899,275,4236.595854
-152.045609,220,4239.109211
-172.79308,238,4241.834821
-312.548046,292,4245.172485
-252.237272,279,4248.411641
-218.384956,233,4251.110812
-211.327222,242,4253.875761
-204.423776,264,4256.966873
45.029681,140,4258.692519
-278.498989,290,4262.020451
-142.938786,205,4264.367534
-173.445796,224,4266.933582
-176.939088,230,4269.561655
48.516681,139,4271.14079
-162.801578,243,4273.930273
-194.800462,215,4276.392305
-241.743738,271,4279.500087
-165.282479,208,4281.895326
-130.176029,204,4284.240425
-213.946839,247,4287.227217
-150.146617,236,4290.01003
-438.276583,320,4295.733974
-127.768281,187,4297.881132
-168.750211,209,4300.26862
71.574626,111,4301.544394
-207.981817,260,4304.522288
-264.187314,255,4307.443162
-182.642237,234,4310.164659
-200.05729,234,4312.864061
64.082754,124,4314.295769
-225.35608,283,4317.726934
-187.26446,227,4320.336004
-381.601053,301,4323.783934
-178.794742,210,4326.198101
-149.550054,218,4328.688189
-213.416113,244,4331.482242
32.314545,144,4333.128787
-204.070635,234,4335.820916
-136.210675,218,4338.314408
-470.287517,320,4342.004308
-278.759214,270,4345.11608
23.011087,148,4346.865613
-337.268545,320,4350.685622
-203.111075,252,4353.588054
-212.423427,229,4356.221064
36.699948,140,4357.836309
-191.32262,229,4360.456472
-265.42994,276,4363.619573
-248.942279,268,4366.687735
-230.077212,268,4369.797002
56.233998,106,4371.002474
-221.597416,273,4374.13138
-1014.260353,61,4374.822569
-174.285313,213,4377.40558
-257.204948,247,4380.287428
-192.132592,218,4382.799698
-257.436461,238,4385.509489
-254.139598,298,4388.915733
-147.390213,196,4391.150113
-284.626349,313,4394.739494
-308.243861,281,4397.959168
59.767645,119,4399.309728
-158.777687,229,4401.9507
-207.161834,250,4404.823352
-160.534667,217,4407.441223
65.691478,119,4408.846219
-341.62431,305,4414.257879
-444.710149,320,4417.920537
-181.095319,213,4420.34528
-208.51171,231,4423.004354
-219.923124,266,4426.068112
11.766553,150,4427.778358
-164.005818,237,4430.543615
63.022828,110,4431.794975
-177.374119,221,4434.32719
-237.616756,274,4437.672779
-299.256717,289,4440.989772
-261.812802,269,4444.07507
-206.263058,240,4446.906884
-1.503239,158,4448.703032
-193.24873,250,4451.578091
-287.274381,279,4454.7628
-402.282367,320,4458.435942
-425.637611,320,4462.115957
-214.423194,240,4464.875777
-151.281753,206,4467.396136
-140.157524,199,4469.748471
-161.249339,227,4472.339804
-205.469038,256,4475.250509
-325.234337,309,4478.803167
31.166158,116,4480.131944
49.401917,117,4481.48274
-239.540563,236,4484.167196
-230.401652,250,4487.035317
-193.272721,228,4489.664034
74.491684,104,4490.872376
12.996977,145,4492.57018
-284.162026,292,4496.025205
-175.779269,229,4498.855716
-377.541117,320,4502.532703
75.171359,107,4503.750618
-6.681079,156,4505.526966
-232.236055,271,4508.640975
-359.812479,318,4512.29728
-340.715068,306,4515.920774
-367.750247,320,4519.56822
-284.394222,273,4522.705138
64.01011,112,4524.004212
-363.344051,320,4527.860472
-194.354175,238,4532.530638
-313.998714,314,4536.123419
-259.054815,238,4538.877418
72.659297,111,4540.15145
49.944668,112,4541.436894
-353.472401,301,4544.890062
-228.553124,254,4547.815888
15.869711,133,4549.364385
-180.416572,246,4552.212439
-202.677795,242,4554.990304
-266.818301,298,4558.624412
-191.847586,257,4561.565946
52.763899,106,4562.788927
-1004.797801,18,4562.993734
-317.02793,287,4566.327537
69.24376,114,4567.654599
-208.651628,249,4570.547032
-204.609391,239,4573.349631
-186.565816,222,4575.956283
-285.689302,293,4579.355347
-212.093803,242,4582.190065
40.57858,113,4583.522643
-288.642758,277,4586.961797
-273.139829,289,4590.464979
-131.120107,197,4592.73513
-134.855537,214,4595.200116
-164.935282,220,4597.765181
-179.33416,232,4600.412645
-278.342261,281,4603.635352
-206.272392,262,4606.661534
-207.036517,281,4609.961046
-173.395403,236,4612.695258
-113.293916,220,4615.228466
68.220619,117,4616.565714
-243.831186,282,4620.009415
-336.569971,310,4623.555736
-326.046915,269,4626.642742
45.938266,139,4628.221231
-239.544435,265,4631.238962
-142.23416,201,4633.555434
-191.965164,233,4636.537379
-271.81054,292,4639.884591
15.903082,151,4641.615192
58.56613,110,4642.859022
-241.402416,248,4645.875173
-112.900336,187,4650.03588
62.432105,111,4651.294813
-167.574249,227,4653.889429
-193.444267,248,4656.725226
-138.78922,207,4659.088361
-1.63488,156,4660.915944
-250.049639,280,4664.428118
52.99562,110,4665.750997
-225.288667,284,4669.024466
-223.927476,232,4672.682419
-130.100345,191,4675.164646
-196.117187,220,4678.055635
-248.018578,279,4681.56426
-153.300869,247,4684.507766
-275.88608,288,4688.295578
-208.814411,230,4691.130713
48.479914,142,4692.810727
-128.334981,195,4695.09508
62.243873,111,4696.402142
-168.900256,214,4698.886965
-181.219365,217,4701.535743
-211.247322,269,4704.847265
-168.566869,232,4707.751407
-219.448369,230,4710.461044
-156.933663,239,4713.267289
-299.387585,293,4716.702353
-353.966086,298,4720.186541
83.93134,103,4721.391005
-270.247308,278,4724.647504
-138.618203,175,4726.741664
-384.58759,320,4730.777417
79.505765,103,4731.99127
29.669507,145,4733.692209
67.43558,116,4735.056268
69.768083,111,4736.355455
16.360697,120,4737.968589
-150.271502,194,4740.236493
-243.549841,274,4743.432284
-251.108759,253,4746.394756
-210.181468,271,4749.553689
-213.603119,248,4752.458761
-264.881127,278,4755.70859
-237.925933,247,4758.658062
-194.696524,249,4761.748161
-217.975274,229,4764.465392
-231.490358,248,4767.606509
-243.615953,244,4772.637587
-163.197336,225,4775.2892
-128.545854,194,4777.628045
-254.392151,287,4780.993192
-286.381151,260,4784.045508
-247.224775,239,4786.853371
-212.647765,233,4789.601252
-317.402543,303,4793.439205
67.562372,119,4794.832567
-115.173373,184,4797.056056
-199.594932,240,4799.993232
-209.198554,255,4802.972734
-282.236205,286,4806.327706
73.019978,106,4807.567562
-202.916252,249,4810.461443
19.830397,147,4812.188427
-166.42042,258,4815.21086
-140.064873,194,4817.495897
-243.293976,259,4820.593687
-114.181662,199,4822.924483
-127.680856,211,4825.415394
-169.873879,204,4828.207052
52.302071,110,4829.526396
-455.420035,320,4833.268295
53.840614,132,4834.803038
66.020498,121,4836.229567
-171.392126,228,4838.895294
-237.54813,248,4841.80678
-221.341534,249,4844.804784
-171.887511,217,4847.365014
-212.73605,226,4850.036103
79.447877,105,4851.345341
-213.090205,233,4854.074744
-239.589298,240,4856.907231
-217.175267,271,4860.235588
-222.529871,257,4863.307848
-201.153194,250,4866.249459
-207.23595,247,4869.147199
-167.385891,234,4871.89503
-280.130931,310,4875.522745
-200.418517,250,4878.446547
-255.032863,264,4881.542654
-153.134509,216,4884.124767
-226.554458,256,4887.257299
-189.592363,232,4890.063787
-204.492642,291,4895.765637
-161.890325,217,4898.33163
-229.041684,259,4901.366413
-178.951123,224,4903.986513
58.475301,128,4905.478458
-138.214296,189,4907.706044
-270.790499,277,4911.143193
-158.445284,196,4913.591993
-199.05781,215,4916.150796
-186.750165,227,4919.000091
8.073773,157,4920.825957
52.90149,135,4922.404506
-256.623966,263,4925.47112
-272.425846,298,4929.048336
-264.888084,260,4932.109724
8.074797,150,4933.8601
30.231402,138,4935.469377
-216.895943,239,4938.275485
-131.418278,180,4940.394811
-187.16071,251,4943.695128
-141.766032,200,4946.258822
-221.256557,286,4949.822082
-177.196881,245,4952.692321
-128.975292,213,4955.176738
61.511599,109,4956.461006
-197.456837,248,4959.367177
-285.003423,295,4962.835597
-227.610802,249,4965.799882
-181.871962,244,4968.654429
-368.833775,320,4972.671697
-128.68976,216,4975.217517
-161.25671,218,4977.976899
-129.272944,220,4980.55153
-186.985928,229,4983.248848
-295.764467,238,4986.020316
-246.892403,276,4989.267155
54.835208,129,4990.756807
-375.999673,320,4994.523773
-149.755685,221,4997.113611
-197.96201,252,5000.059182
-247.18427,260,5003.184757
-353.064396,320,5007.106368
-158.026324,219,5009.81983
-177.734721,245,5012.704757
-293.319962,278,5018.056539
-1000.113285,8,5018.150198
-204.979412,231,5020.846677
-180.592199,234,5023.587187
-209.614924,234,5026.317852
63.063818,120,5027.724522
-158.094645,234,5030.463937
-130.696604,213,5033.042281
-271.136985,277,5036.298752
-194.396707,227,5039.158444
-132.767894,208,5041.587529
63.161387,111,5042.899757
-125.56841,197,5045.191488
-244.504947,260,5048.231607
-158.933625,242,5051.037525
58.024249,130,5052.564977
-178.982928,230,5055.248449
77.626352,105,5056.481562
-165.782999,239,5059.262971
-182.930111,231,5061.975237
-230.055897,240,5064.808943
66.186241,119,5066.189012
-240.138591,258,5069.428288
-161.219595,230,5072.119716
-140.000934,196,5074.399305
-216.544084,237,5077.171444
-153.191055,225,5079.795387
-264.444563,304,5083.35434
-169.164911,232,5086.067384
72.382302,111,5087.359326
-137.307636,197,5089.642259
-204.389254,234,5092.442176
-131.794646,206,5094.946811
59.495672,117,5096.346859
64.28114,115,5097.886337
-98.769532,180,5099.999321
56.23971,133,5101.532539
78.138896,106,5102.77992
80.66955,107,5104.020526
-207.519361,221,5106.618308
-168.767699,233,5109.33403
63.12223,114,5110.651486
-218.861779,249,5113.560492
-262.989404,225,5116.200914
-268.982734,293,5119.620348
-156.590136,217,5122.151184
-145.468242,190,5124.391629
-105.146234,196,5126.682576
-271.290706,256,5129.867249
83.588157,103,5131.062182
50.041681,110,5132.358529
