#{"t_start": 1784372339.1991096, "env_id": "None"}
r,l,t
-181.380695,202,899.20083
-111.822026,271,902.50714
-197.681342,229,905.28294
88.535249,122,906.739419
-152.975712,191,909.054923
-110.882861,242,912.017807
-94.850515,201,914.469346
-121.269392,244,917.42107
-116.76843,261,920.568367
-44.326013,198,922.967319
79.957564,103,924.198652
-218.05744,320,928.091647
-64.128165,215,930.930434
-24.936565,195,933.304649
-130.798674,185,935.550429
-60.051334,249,938.574256
-67.432651,200,941.013184
-184.581248,241,943.937602
78.06627,177,946.05731
65.13317,192,948.357703
-130.967199,194,950.711691
-211.111352,270,953.994761
-169.777441,219,956.706111
-116.962068,278,960.296507
-86.258694,252,963.366557
64.380804,183,965.576706
-95.978128,283,969.007323
-128.994206,222,971.725064
64.742524,148,973.531801
-118.540435,253,976.597445
-143.516976,190,978.905059
-166.80309,206,981.40498
-173.858802,231,987.194045
-63.993069,231,990.590965
-52.169519,220,993.607852
-53.693458,236,996.861051
-185.227707,254,1000.345273
-95.243181,284,1004.227877
-130.266107,306,1008.371324
-166.183831,268,1012.050602
-26.537566,206,1014.864885
-299.660144,320,1019.504914
-87.403758,235,1022.75095
-4.140697,182,1025.23727
71.726109,104,1026.645832
79.281851,139,1028.318231
-152.648481,249,1031.381239
-132.987058,283,1034.82953
-73.180684,245,1037.801706
-38.766494,220,1040.476741
-144.279713,278,1043.869849
-20.151204,197,1046.258741
-56.115386,208,1048.955989
-47.31153,250,1052.067458
-92.238624,245,1055.40873
73.384279,103,1056.808403
-10.755706,215,1059.770142
-63.817135,264,1063.39863
-142.539833,298,1067.481687
-106.811943,282,1071.349753
65.125292,166,1073.593907
-63.074344,268,1076.897531
-26.950639,217,1079.75922
72.226664,145,1081.515172
-160.400306,240,1084.429906
-161.76872,199,1086.846509
-104.781576,256,1089.944962
-66.093862,247,1092.988296
-217.236052,241,1095.926204
-99.810213,176,1098.063894
-155.864452,229,1100.840999
63.456249,109,1102.153943
83.23146,161,1104.093571
-64.74133,261,1107.285249
-83.848939,258,1110.65567
-110.555004,168,1112.708925
78.373406,128,1114.246289
75.905296,104,1118.497172
72.94634,125,1120.185726
77.237307,105,1121.610342
-7.895655,191,1124.215465
-146.909843,266,1127.852838
-217.585133,296,1131.874158
70.715844,172,1134.246188
-27.870345,212,1137.18887
-91.948755,267,1141.045913
86.312322,152,1143.111122
-76.502297,210,1145.991285
-6.910054,199,1148.753571
-141.114977,275,1152.536934
-13.108279,192,1155.15155
-92.246146,181,1157.641675
-55.104259,226,1160.568478
-164.881645,219,1163.324693
-53.58132,218,1166.295346
-152.292403,271,1169.808998
-149.38644,241,1172.736499
-128.089138,239,1175.639651
-162.523198,221,1178.33084
-97.987892,224,1181.062902
-260.814157,320,1185.066229
-138.348441,217,1187.707954
-199.615298,280,1191.104059
18.955363,184,1193.34317
-143.692734,284,1196.816179
-84.588043,161,1198.913444
-174.163635,214,1201.60913
-35.684327,201,1204.081572
-152.625034,254,1207.155949
-106.926558,270,1210.420659
-101.853868,199,1212.870667
-110.045368,288,1216.368563
-78.502213,183,1218.606551
69.294084,103,1219.846717
-115.68615,297,1223.457729
-161.53284,249,1226.472535
17.92502,195,1229.014007
-122.029372,281,1232.483094
92.616505,122,1233.94177
-129.256404,288,1237.431102
-74.43132,277,1240.788039
-139.986535,186,1243.054359
24.518274,172,1245.130973
-107.46901,266,1251.653692
-125.719357,278,1255.436362
-105.093842,212,1258.441062
-83.440428,238,1261.905885
-183.237695,245,1265.323405
-111.472847,298,1269.457412
-168.558082,239,1272.779468
-168.526043,246,1276.15944
-254.235996,320,1280.530927
88.398414,118,1282.136351
-169.825206,238,1285.449571
-196.486983,261,1289.270966
-181.144585,248,1292.405547
-18.334365,237,1295.280123
-155.613843,248,1298.300734
82.574399,102,1299.526832
-186.283676,272,1302.838207
-270.397106,320,1306.723845
81.104844,133,1308.324602
-177.766962,297,1311.925952
-83.07548,261,1315.098789
-94.017835,306,1318.996889
64.557802,106,1320.353975
-83.726916,252,1323.434173
74.186416,173,1325.513197
-179.145424,221,1328.199162
-26.971184,214,1330.817817
-26.279872,190,1333.133811
-139.738337,210,1335.692885
-67.806978,228,1338.468844
-8.224769,186,1340.728179
-116.810121,255,1343.822566
5.423142,183,1346.051799
-2.084174,185,1348.317727
-195.226156,248,1351.554519
66.496766,177,1353.691436
-31.316105,230,1356.487754
69.112815,144,1358.21578
-191.508148,272,1361.519069
-116.084991,243,1364.470499
-110.06113,244,1367.436751
-51.663048,243,1370.416207
-118.965304,270,1373.701514
-63.868306,233,1379.696591
-98.203549,173,1382.118496
-52.23534,218,1385.094408
-196.37621,274,1388.821688
-60.029566,211,1391.73752
58.946035,108,1393.198812
-143.477368,227,1396.309348
-33.671144,213,1399.266353
-191.228172,252,1402.717844
-328.028925,320,1407.075833
-150.352926,247,1410.705287
-191.841975,313,1415.005298
-98.499136,242,1418.327163
64.431852,184,1420.806678
-87.682961,288,1424.309393
-92.236961,272,1427.617555
-121.20334,178,1429.783898
-90.486216,187,1432.055964
-93.810901,262,1435.242931
80.913587,164,1437.234342
-45.139127,225,1440.231341
-41.57717,201,1442.730262
-97.352633,258,1445.860777
4.675814,170,1447.950564
-165.632471,303,1451.646756
-107.933074,250,1454.674729
-90.239339,277,1458.042985
68.822156,180,1460.211712
-105.23094,197,1462.616254
-116.591379,211,1465.182873
-150.961717,229,1467.973273
-14.769631,212,1470.773457
-172.558096,266,1474.014227
-38.399115,225,1476.754017
-164.941084,247,1479.754815
-66.372934,257,1482.889063
-7.952379,173,1485.087511
-178.05884,198,1487.494627
-152.628567,183,1489.724106
80.03497,131,1491.300367
-17.072512,219,1493.981823
-143.722146,255,1497.096691
-129.704505,215,1499.955699
35.790505,188,1502.234672
-51.92644,218,1504.885962
-92.402045,259,1510.868135
-35.357549,228,1514.012591
-11.037847,200,1516.777265
-189.757221,292,1520.796519
-125.475899,269,1524.499935
4.272773,189,1527.09198
68.326079,104,1528.55125
-108.127271,193,1531.372934
-126.602942,194,1534.05498
-125.904493,235,1537.301423
6.722757,199,1540.157835
-117.770097,288,1544.184085
-165.253668,217,1547.171237
-144.338808,219,1550.177275
-46.210807,237,1553.072726
-78.530276,189,1555.375019
-146.51345,178,1557.56462
-162.895127,201,1560.276665
-103.727915,198,1562.697337
-90.171916,265,1565.917344
-53.962478,243,1568.863616
-85.98308,251,1571.928066
-11.475318,198,1574.337941
-32.997541,232,1577.154246
-153.534181,186,1579.422186
79.501896,170,1581.462065
-29.119747,256,1584.569591
-187.222777,240,1587.49792
-10.646793,195,1590.151932
75.600554,165,1592.131419
-116.965731,193,1594.484645
81.589776,165,1596.45562
3.027736,174,1598.569668
-155.362911,226,1601.315369
-198.509754,320,1605.189488
-127.967924,265,1608.403527
-161.829172,233,1611.236429
81.942965,160,1613.159129
-86.297565,264,1616.34766
-54.078554,254,1619.706615
-11.731314,193,1622.063698
-68.018081,230,1624.872695
-38.115932,179,1627.031313
-92.525974,264,1630.250387
-71.02347,240,1633.280695
-173.805817,207,1635.805739
-21.246473,188,1640.948304
89.098942,149,1642.973844
-124.038952,231,1646.156895
-46.791894,193,1649.09523
-47.91436,229,1652.325167
-136.363768,242,1655.642706
-171.329001,260,1659.212132
-46.994872,214,1662.127003
-88.397658,289,1666.095998
-138.075064,252,1669.554408
-7.363447,201,1672.300973
12.780925,174,1674.701704
69.557994,111,1676.21843
-69.803838,238,1679.783233
82.186967,157,1681.799501
-134.813272,318,1685.653649
-166.293248,255,1688.758903
-167.073268,201,1691.24188
-161.281558,269,1694.516844
-155.603691,298,1698.139891
-31.148846,185,1700.390663
-83.852985,231,1703.193013
-127.727106,221,1705.875518
72.671007,162,1707.816529
-68.440389,213,1710.655164
-100.116154,259,1713.79558
-175.873615,292,1717.329999
-45.492533,230,1720.117847
-130.414804,208,1722.653738
73.384056,161,1724.591904
-22.496585,180,1726.781822
70.808328,103,1728.014735
-46.254365,262,1731.20403
-46.058064,244,1734.188832
-18.875301,225,1736.928158
-183.380592,240,1740.138237
-124.280033,188,1742.44083
-0.148229,183,1744.662281
-204.806965,211,1747.22353
-126.469904,223,1749.932724
52.726103,188,1752.243746
-157.264211,199,1754.659873
-60.203206,259,1757.816497
-30.91074,212,1760.402634
-170.626474,234,1763.250273
-70.406482,187,1765.528795
-68.924895,218,1771.279432
-124.196173,260,1774.84472
-32.316545,204,1777.672892
-1.89175,195,1780.315453
-146.531798,256,1783.95592
-134.944799,260,1787.510736
-104.500884,238,1790.773434
-4.320615,172,1793.198008
-133.99986,192,1795.828882
-69.560576,277,1799.915132
79.091628,159,1802.085222
-149.326568,259,1805.619805
-119.869396,227,1808.76851
1.223949,189,1811.323073
-162.131794,195,1813.708256
-71.87165,241,1816.633876
-173.91115,232,1819.444362
-66.428185,233,1822.269723
-76.49167,218,1824.925895
-110.402615,227,1827.687558
-1.737201,200,1830.338429
-104.149199,200,1832.780731
-184.013084,224,1835.515147
-157.171478,255,1838.627371
-52.545937,218,1841.286702
-118.603151,300,1844.924722
-185.160403,235,1847.781859
-23.220399,203,1850.24414
-163.866478,219,1852.907863
68.338396,107,1854.196004
-76.524757,301,1857.861799
5.310122,198,1860.551069
-95.915309,221,1863.254519
52.431653,185,1865.490534
64.128375,183,1867.699594
74.685064,162,1869.644546
-78.946377,249,1872.722
-139.820548,221,1875.423364
-120.530449,197,1877.824456
-98.390826,224,1880.551361
-79.446245,247,1883.547047
-93.058174,227,1886.313895
-75.704168,243,1889.435272
76.224906,102,1890.724071
-1.537301,165,1892.729123
-90.894045,264,1895.928805
-82.478259,239,1901.724003
-93.451435,189,1904.328496
-71.047464,228,1907.49478
87.015804,158,1909.682107
-174.635597,281,1913.532861
-197.435517,248,1916.923862
-44.834765,235,1920.437865
1.351139,161,1922.676171
-11.515769,222,1925.750934
-104.284256,196,1928.473201
-82.951186,226,1931.674927
-112.933007,260,1935.269566
-94.437471,205,1938.099033
72.248311,177,1940.534954
-101.970374,264,1943.769526
-91.412924,184,1946.018242
67.214719,177,1948.151552
-116.297738,227,1951.154265
-103.327685,223,1953.86722
67.124713,177,1955.997945
-81.23028,267,1959.235958
63.186398,185,1961.471327
-15.997254,232,1964.287431
-36.606731,223,1967.000515
1.666063,153,1968.864264
-38.038152,222,1971.562263
-53.632752,205,1974.050738
-112.498177,212,1976.649432
68.781289,190,1979.034268
-78.21342,200,1981.613073
-175.316523,238,1984.516887
-86.091936,273,1987.816816
-29.610312,171,1989.927748
-157.095704,253,1993.154934
-95.002204,245,1996.124834
-38.00679,249,1999.169155
13.111041,158,2001.201141
80.778739,171,2003.261626
-52.116186,212,2005.850616
-28.982666,199,2008.280282
76.735487,121,2009.946851
-247.343965,286,2013.440387
86.332148,126,2014.961247
-130.254276,203,2017.453706
-53.053923,232,2020.304402
-141.063066,177,2022.469523
-120.269376,276,2025.841761
-184.035681,320,2032.57747
71.480313,104,2034.003715
-93.403829,262,2037.63483
-92.773078,269,2041.624763
-72.489703,211,2044.555118
75.608864,158,2046.721715
88.420915,160,2048.941522
-89.855005,211,2051.867218
35.001732,170,2054.199941
-39.235507,200,2056.964284
-69.834195,230,2060.095061
-143.96907,254,2063.757363
-70.935502,261,2067.885261
-172.911692,216,2071.143936
-9.278315,175,2073.473035
-0.577484,167,2075.519193
-111.136905,207,2078.039402
-48.81751,223,2080.751774
-106.43745,261,2084.038645
80.90086,176,2086.158747
-103.526967,273,2089.469244
-81.83057,270,2092.745447
-127.313927,209,2095.297577
-44.578393,221,2097.981389
-132.063504,222,2101.061422
-98.195403,239,2104.256298
7.293134,170,2106.355195
-21.528869,202,2108.838939
-127.246214,273,2112.247277
77.360612,153,2114.095948
-155.754542,207,2116.634351
85.395885,153,2118.471823
-181.434204,229,2121.269545
94.067042,119,2122.697276
-90.273515,267,2125.953356
-16.680808,200,2128.387568
-38.945716,165,2130.621386
-32.481103,212,2133.208605
-114.956899,199,2135.649304
21.079824,171,2137.729867
74.215812,130,2139.297101
-147.817374,286,2142.758355
69.66471,179,2144.921597
-34.327517,210,2147.467613
-58.403011,251,2150.519489
-147.062056,258,2153.658677
-119.559927,238,2156.588128
-119.987857,216,2162.091793
-88.536454,266,2165.744259
-72.672456,232,2168.887886
91.733994,147,2170.904888
-65.125886,252,2174.4144
-29.569542,210,2177.322568
-127.916807,191,2179.96789
90.035029,119,2181.592017
-36.325238,253,2185.028733
-70.187277,249,2188.432696
-118.299137,273,2192.407926
-188.719456,320,2196.789989
-68.020993,220,2199.797119
-42.738594,191,2202.426728
-19.013818,199,2204.958456
-153.240736,235,2207.839872
-163.013457,226,2210.599098
-62.49588,187,2212.876231
-109.98666,258,2216.012172
-33.289142,229,2218.848561
-24.108115,197,2221.452543
-136.688319,302,2225.153141
67.094048,104,2226.402288
-203.29773,320,2230.302721
-117.765896,175,2232.464878
-127.543217,265,2235.686816
-134.855684,198,2238.105672
-142.151606,207,2240.619832
-189.787851,281,2244.024765
70.87166,184,2246.245844
-173.416422,266,2249.649129
-127.344284,317,2253.531613
-54.865385,269,2256.78861
-123.853543,184,2259.033783
-106.078936,283,2262.475269
78.176702,125,2263.9782
86.298954,156,2265.853012
-79.765873,229,2268.630784
10.597598,175,2270.789898
-48.317839,239,2273.693308
-185.393553,251,2276.743268
80.898161,121,2278.193284
-135.018796,294,2282.025785
-162.330094,291,2285.564866
-253.806878,320,2292.128693
83.057734,142,2294.021641
-69.646415,218,2297.011202
-56.814046,228,2300.167917
-87.297045,232,2303.373882
78.33326,178,2305.813045
-161.602118,208,2308.699338
-27.605603,231,2312.066128
77.832684,178,2314.465307
80.651359,175,2316.854382
87.991074,120,2318.504517
-6.538658,191,2321.148485
79.618467,169,2323.477345
-140.016221,226,2326.594024
6.667415,206,2329.464179
-99.389619,168,2331.763213
86.730164,139,2333.672278
-131.011704,181,2335.876227
-170.750631,262,2339.167432
-87.198956,238,2342.227406
83.1623,102,2343.46254
-133.47545,254,2346.54973
-8.514627,196,2348.932336
-113.510106,200,2351.463795
-191.762936,243,2354.417001
-154.407359,229,2357.2107
-141.785702,174,2359.338358
80.226468,122,2360.802801
-186.552931,182,2363.017229
-84.756646,199,2365.439024
-42.791615,207,2367.962157
-193.258885,292,2371.742769
78.780201,154,2373.60742
-122.166669,184,2375.854841
-27.723208,197,2378.250688
86.89193,103,2379.48795
-129.803558,188,2381.778453
-162.231648,220,2384.575655
-195.727155,259,2387.72491
-126.982545,282,2391.138852
86.332147,103,2392.371779
-17.217603,184,2394.606472
-145.182754,218,2397.268286
-32.243291,209,2400.059864
76.166035,159,2402.013717
-102.048292,286,2405.508828
-157.80957,236,2408.37582
-114.41497,246,2411.410616
-31.639757,200,2413.851051
-88.07093,243,2416.82403
89.734021,151,2418.630014
-116.915265,196,2423.554592
-248.345334,320,2427.925312
-108.634947,263,2431.730947
-196.554645,320,2436.121219
-98.461179,200,2438.885041
-133.469677,271,2442.696995
-119.118605,198,2445.530605
-70.830783,242,2448.855626
83.334245,103,2450.270719
-159.096942,180,2452.764469
-38.357118,201,2455.576316
-77.472088,264,2459.315845
83.083761,162,2461.662029
-38.385007,196,2464.288325
77.675121,159,2466.208048
-214.342677,320,2470.096512
-16.528273,208,2472.660494
81.251094,129,2474.212601
-110.174447,243,2477.17045
-60.337372,256,2480.286298
-172.171611,204,2482.767926
85.295911,116,2484.158527
65.340414,105,2485.425058
77.021541,103,2486.668933
-175.629691,266,2490.125968
-114.315862,296,2493.727875
-154.770994,246,2496.721139
69.345477,177,2498.857699
88.24824,150,2500.663406
79.059971,124,2502.153984
-26.073202,217,2504.787605
-37.596104,237,2507.666456
-69.66497,275,2511.012538
-36.555176,229,2513.787277
-140.548131,233,2516.627682
-76.636915,226,2519.538414
5.998036,183,2521.85387
-117.799997,232,2524.689888
93.608537,116,2526.083009
-70.158393,217,2528.726368
57.094551,184,2530.975852
-28.055745,224,2533.723996
-36.188049,247,2536.72561
-28.819765,222,2539.421439
22.685579,170,2541.500228
-111.158319,197,2543.899578
78.421148,145,2545.6431
-204.687826,261,2548.982275
-180.890888,320,2556.209041
-142.802776,276,2560.044083
85.417869,159,2562.217871
-169.631851,215,2565.166994
-140.891604,190,2567.783693
-113.454118,244,2571.146814
-155.169799,192,2573.806464
86.948486,155,2575.902502
-56.343872,253,2579.506551
-186.574899,229,2582.74069
-85.720338,192,2585.398608
-117.019824,178,2587.870885
-47.967418,205,2590.705844
-39.157986,238,2593.95884
88.009498,154,2595.81328
-34.338373,228,2598.583371
65.526513,180,2600.820311
-16.28184,199,2603.251095
-26.786201,185,2605.498402
-158.072424,237,2608.388546
-80.523678,234,2611.44926
-57.314643,257,2614.594563
-139.795112,224,2617.328256
90.938383,156,2619.196859
-136.862779,297,2622.810573
-184.066032,243,2625.793526
-64.431278,191,2628.121506
82.491906,160,2630.043311
-57.399607,298,2633.667534
-9.164952,208,2636.193425
-12.299868,204,2638.681722
87.788022,151,2640.741995
-152.351736,206,2643.313298
-99.260251,272,2646.621161
-97.968864,198,2649.032419
32.083066,170,2651.133684
-78.538599,198,2653.553344
-108.399202,239,2656.462293
2.320758,187,2658.737187
-147.956161,211,2661.316163
87.985623,102,2662.538802
-176.198174,259,2665.681624
-31.130143,216,2668.306274
-125.504301,195,2670.898819
-158.099942,198,2673.316335
-153.692992,238,2676.21648
-177.658671,281,2681.986992
1.922227,179,2684.580337
-167.18879,253,2688.052727
19.892513,185,2690.602935
-160.305152,201,2693.336477
-95.752442,218,2696.309598
-144.573142,260,2700.119743
56.834449,177,2702.580353
-122.984981,263,2706.20571
-147.984731,258,2709.718299
-66.454224,225,2712.899761
-174.260405,244,2716.290604
-87.35148,280,2720.19969
-50.972284,197,2722.916261
81.697791,158,2724.914452
-54.648365,205,2727.410137
-190.190264,224,2730.359197
-81.918477,261,2733.524057
-1.115656,184,2735.789698
-17.266919,200,2738.212081
-197.732309,268,2741.480323
85.366785,151,2743.289665
-52.899801,236,2746.160873
-39.165996,198,2748.591887
-59.867676,188,2750.890783
-96.91941,260,2754.05708
-20.17474,202,2756.51892
85.539375,153,2758.36032
-88.122178,250,2761.631319
-91.321528,228,2764.43628
-152.373992,290,2767.965077
-87.184181,221,2770.666955
-182.39755,238,2773.592752
-126.758252,237,2776.477561
83.123544,123,2777.951761
-132.721745,248,2780.978005
-24.293154,187,2783.253549
-28.946323,215,2785.875677
80.933138,142,2787.584394
90.308567,155,2789.63288
-159.279653,311,2793.465522
-108.433472,292,2797.032828
-110.524863,190,2799.348679
77.828655,164,2801.323808
-6.288436,197,2803.732324
84.858176,143,2805.443363
42.65189,175,2807.586364
-81.306776,289,2813.840178
-27.341793,220,2816.835201
-142.94937,314,2821.372607
84.399765,158,2823.547522
92.564214,146,2825.580206
92.834201,155,2827.701711
-33.080924,220,2830.733172
-5.350333,197,2833.545641
-68.039284,277,2837.360734
82.731318,104,2838.795183
-121.774628,246,2842.152873
-57.986995,228,2845.281181
75.770676,127,2846.993895
-63.442423,234,2850.461995
89.959382,150,2852.527313
89.518132,152,2854.530987
-177.642518,320,2858.423689
75.952517,167,2860.434511
-36.82367,199,2862.864971
69.987377,148,2864.635574
-88.908383,304,2868.333276
-113.776609,243,2871.289035
85.034257,149,2873.075659
-25.618119,222,2875.767787
77.52747,154,2877.622733
-139.821212,205,2880.342626
3.656063,186,2882.617199
-86.084198,269,2885.939529
-55.567355,248,2888.98835
