#{"t_start": 1784452060.756074, "env_id": "None"}
r,l,t
-242.44191,230,1189.761416
-184.700812,256,1197.980397
-126.436083,246,1205.906879
-89.503,222,1213.689648
-164.623739,197,1220.218503
-217.93386,226,1227.989692
-80.585031,192,1234.337416
-122.840495,273,1243.873751
-122.769376,226,1251.118742
75.166499,122,1255.041074
-201.124637,289,1264.451355
-191.088312,247,1272.778315
-134.112051,199,1278.457863
56.469609,151,1282.84357
-128.359171,204,1288.977055
-160.658082,224,1295.505167
-60.67757,190,1301.337301
-168.790042,209,1307.529013
-189.442714,194,1313.150372
-125.431328,242,1320.15207
62.709888,141,1324.17628
-232.694166,243,1331.52585
76.442671,116,1335.277478
-137.101957,171,1340.376965
-109.575347,192,1345.930355
-203.406321,289,1354.312789
-173.882703,254,1362.083171
-64.655637,187,1367.612821
-120.46312,184,1372.833856
-154.021906,220,1379.298834
-151.180499,265,1387.308215
-198.107353,235,1394.724902
-239.336576,274,1402.744697
-177.487572,256,1410.313068
-194.295741,256,1417.848418
57.054834,154,1422.810935
-195.164051,232,1429.493425
-187.031676,277,1437.374372
65.886072,159,1441.816994
-233.517975,265,1454.057796
-86.525182,244,1462.471328
-139.661753,170,1468.179702
-151.065302,187,1474.246179
-174.448818,226,1481.91672
-91.425545,198,1490.370795
-155.742119,238,1498.447984
-142.477312,214,1505.397467
55.975385,155,1510.543494
-237.901487,251,1519.116271
-163.460843,232,1526.818676
-192.351411,256,1535.30634
-173.376947,238,1543.716882
-150.358024,202,1550.096451
-103.364274,189,1556.360371
-145.99124,223,1563.642134
84.74244,111,1567.297175
-78.92514,209,1574.674108
72.897437,132,1578.806769
-211.36649,298,1588.400493
-150.691504,229,1596.039646
-124.194334,206,1603.460411
-153.099411,220,1610.645848
62.081743,182,1616.502086
-180.887934,219,1623.722884
-136.255909,205,1630.841097
-164.111112,224,1638.833765
-90.02162,188,1644.40535
-205.343525,221,1650.799987
-200.752,227,1657.4124
72.451056,125,1661.283738
-152.692468,214,1667.733819
-202.055041,249,1675.094137
-147.863412,188,1680.62799
-114.471905,214,1686.826268
-170.581006,292,1695.880382
-149.121769,240,1703.424124
-173.923808,217,1709.85376
69.928916,125,1713.469635
-187.451357,210,1719.558277
-114.007245,238,1726.972483
-129.313056,212,1733.010326
-150.48887,237,1739.873129
-145.164679,256,1747.264515
67.132701,136,1751.57223
-171.460428,250,1759.055215
-63.210028,213,1765.491974
-137.058525,248,1772.648238
-276.460733,284,1785.885666
-190.036475,268,1794.642467
67.24841,169,1800.086995
-270.060491,280,1809.234933
-136.652196,191,1815.903074
-305.106551,320,1826.208204
-174.769871,208,1833.470628
-194.724,249,1842.067585
-115.214865,216,1849.181037
-154.495051,192,1855.380003
-127.987319,226,1862.904072
-189.606043,225,1870.452619
-178.123548,225,1878.334001
-114.844831,217,1885.442931
-175.272335,197,1891.870881
-204.734426,278,1901.214934
-182.494393,249,1909.684017
-260.41675,311,1920.166881
82.917642,127,1924.373538
-101.99431,198,1931.149416
81.540481,117,1935.50486
66.490155,132,1939.855868
-151.092039,203,1947.342855
-226.640102,229,1955.049623
-192.293427,221,1962.819338
74.473611,132,1967.280075
82.88414,119,1970.96224
-79.977194,193,1977.33389
-94.928594,236,1984.227986
-189.81434,254,1991.902871
-159.717138,206,1998.109736
-86.729779,207,2004.213823
64.076123,190,2010.513491
-40.938202,202,2016.457819
-177.484013,213,2023.411331
-150.314506,262,2030.946043
75.504334,132,2034.810855
-108.96399,260,2042.443854
-134.48243,180,2047.909275
-153.883461,210,2054.481301
-153.442215,246,2061.947153
-217.80362,312,2070.875434
-164.234436,203,2076.828641
-42.688277,181,2082.540263
-90.601646,237,2089.519499
69.760385,144,2093.745106
79.73634,109,2096.7873
-199.384552,206,2107.54369
68.129311,175,2113.987617
-125.118962,226,2121.70602
-125.496236,243,2129.798307
-104.253532,202,2136.391025
-186.094705,243,2144.988736
66.739193,137,2149.3493
-124.903978,202,2156.002163
-92.732887,229,2163.465388
-105.628302,232,2171.128394
-153.762483,258,2179.91223
60.556845,186,2185.928709
-158.204998,209,2192.858968
-210.820884,205,2199.528495
-152.064322,252,2208.204113
-128.519809,269,2216.038729
-168.316402,213,2222.214417
-146.70237,243,2229.226149
-125.222423,258,2237.31695
-144.691018,228,2244.352433
-87.78604,213,2251.03618
-111.658594,177,2256.246342
-89.206883,205,2262.93346
-184.425621,240,2269.760645
91.583945,108,2272.749984
-212.584787,301,2281.569278
-195.635865,249,2288.632229
78.345684,109,2292.255659
-165.265876,295,2300.969312
-188.732624,195,2306.887842
-238.093098,284,2315.391232
-121.851093,296,2325.442903
81.970775,108,2328.723447
-107.384609,246,2335.880666
-149.235827,260,2343.515676
-121.815565,253,2351.243181
-93.604364,248,2358.780108
-189.179258,204,2364.940358
-56.876443,209,2370.929107
-106.601967,261,2378.466904
-140.024282,285,2387.406314
-176.244382,307,2396.45838
-57.29001,164,2401.195772
68.04149,150,2405.689343
-114.771322,222,2413.49384
-125.296882,204,2424.679474
71.835925,168,2430.158155
-263.846558,320,2440.81653
78.82732,128,2445.463043
69.303427,171,2451.087633
-25.555887,196,2457.449359
-154.049685,316,2467.659252
-153.922984,248,2476.243002
-90.87705,213,2484.091327
-160.200239,254,2493.076844
-48.963668,215,2500.106573
-174.623413,255,2509.159168
-144.668952,267,2517.042071
-161.350772,261,2525.143496
66.112591,136,2528.997597
-147.063537,223,2535.950673
-109.606589,277,2544.094735
66.740793,164,2548.897921
-154.454886,242,2556.065587
-93.289032,242,2563.838343
16.879347,169,2568.771994
-204.489624,283,2576.922266
-143.342306,262,2584.998055
-126.298568,263,2594.457631
-39.428663,187,2600.508241
-124.171325,247,2609.453228
-48.951465,206,2615.984347
-143.175854,188,2622.215101
-65.055727,194,2628.775458
-72.996694,191,2634.653856
-201.324861,268,2642.324676
2.518509,152,2646.699981
77.083634,162,2651.557749
-178.358103,288,2660.519985
-99.382786,226,2667.232261
-70.547518,200,2673.079523
-125.803754,244,2680.184106
-176.957949,216,2687.051809
64.530517,174,2692.020369
80.275302,159,2696.569712
-157.903347,219,2702.871047
-112.089729,272,2710.860809
61.714257,178,2716.492284
88.694595,110,2719.888315
-224.614065,286,2729.48139
71.169205,137,2733.872702
-135.139202,193,2744.705612
-188.541676,250,2753.112364
-141.856361,205,2759.97095
-156.176482,208,2767.454573
-11.066545,172,2773.842607
93.478508,109,2777.651093
76.973768,110,2781.381329
-46.300665,219,2788.775648
-39.773687,208,2796.018885
-148.30032,226,2804.561622
-86.175374,236,2812.93357
-78.156975,257,2821.443594
73.04197,110,2824.993314
-90.433443,230,2832.765984
-134.269238,274,2842.001183
-95.029871,252,2850.4498
-49.836436,225,2857.720079
-169.765399,238,2866.196073
-230.586137,248,2874.391746
89.598841,108,2877.848746
-171.319586,320,2887.35496
-7.180538,166,2892.496288
-165.547687,224,2899.077732
-5.30018,175,2904.407918
-102.06022,234,2911.122577
-46.952589,200,2916.909512
-199.173142,244,2924.430142
-80.80506,254,2931.699348
-282.380061,261,2939.272342
-45.712183,204,2945.099928
-85.887807,201,2951.860114
-121.036318,201,2957.925893
-100.288866,219,2964.591327
-80.774019,229,2971.167057
-87.008327,209,2977.424731
-184.478571,226,2984.469567
-127.0766,224,2990.834312
-68.203195,217,2997.157276
87.318041,113,3000.370687
-84.674584,235,3007.195086
-142.420841,218,3014.170593
-155.476672,202,3019.940981
-160.143289,246,3027.053409
-160.966508,215,3033.330344
67.613557,175,3038.349566
-142.254541,273,3046.897575
23.830925,166,3051.553989
-128.099969,216,3061.548731
71.965602,129,3065.580136
-6.0437,172,3071.379506
-169.043437,207,3078.659305
-240.50141,242,3086.587829
-121.890166,201,3093.18009
-123.67113,219,3100.301199
87.88057,117,3104.522365
-147.159566,187,3110.80839
76.075376,119,3114.824128
-69.449199,229,3122.204406
-40.115376,226,3129.610721
-260.986545,259,3138.566711
-37.171935,219,3145.720648
-101.147405,224,3153.100407
-184.638478,301,3163.603911
-164.23714,199,3169.251287
-130.329914,218,3175.544174
-9.097456,160,3180.138181
-115.776319,175,3185.275545
-181.539348,235,3193.084087
-325.303668,320,3204.317285
-168.461058,215,3210.722863
-81.642415,177,3215.891341
-59.130898,204,3222.284777
-39.075549,204,3228.320565
-155.343067,265,3236.359638
-219.819905,246,3243.451703
-74.669436,238,3250.301647
-179.150923,289,3259.946513
-218.28305,320,3269.248527
8.232472,195,3274.926346
-95.848415,225,3281.639355
-69.808782,190,3287.518021
-105.059597,277,3295.335949
-134.412673,252,3302.656166
-77.460967,173,3308.088365
-148.313048,211,3315.428618
-173.952192,221,3322.664103
-77.182489,235,3330.484477
-150.444888,261,3339.421771
70.229363,107,3343.556496
-173.658319,235,3353.45885
76.711504,113,3358.63361
-59.637731,182,3364.258953
-120.536865,215,3371.834167
79.109601,149,3376.49751
-125.768519,230,3387.725288
-121.4623,235,3394.420223
-105.869818,225,3401.993764
-142.680833,244,3410.320595
-103.201383,275,3419.500879
95.099256,109,3422.99258
-201.144851,273,3432.101773
-162.579084,220,3439.462
71.15932,106,3442.974473
-84.199879,243,3451.27088
92.008512,108,3454.746923
-100.655314,229,3462.590652
-19.761765,163,3468.089331
74.020888,132,3472.418636
-48.018151,198,3478.98548
-183.525948,244,3487.050597
77.092904,159,3492.384173
-87.286029,245,3500.27085
-173.712474,242,3507.283281
78.691267,141,3511.342214
85.42009,111,3514.610404
73.242245,127,3518.196025
-90.982898,275,3526.804167
-201.179777,243,3533.710571
88.906794,111,3536.879747
71.793068,144,3541.010133
-148.808678,211,3547.096016
-80.708683,204,3553.330518
79.810339,107,3556.535168
-165.446969,299,3565.437786
-99.721695,224,3572.297064
-61.207961,223,3578.777248
-117.308118,241,3586.275003
-40.267965,197,3591.791597
-188.107679,257,3599.378594
-121.142172,257,3606.777683
84.608639,142,3610.776166
-185.439414,245,3618.272479
86.09061,120,3621.65702
-127.187821,261,3629.21956
-117.296202,255,3636.433519
-133.961946,182,3642.326735
-72.720892,231,3649.437586
-109.354567,243,3656.392781
-139.091098,229,3663.240594
76.863729,158,3667.767367
26.246761,181,3673.516693
66.448339,154,3677.919187
-79.511171,257,3685.307141
-172.161633,219,3691.687534
-93.172568,206,3702.280571
-204.124279,224,3708.766618
83.955493,107,3712.323094
-73.145242,185,3718.79198
-164.228917,235,3726.520513
75.161699,124,3730.545017
71.140425,130,3735.253421
-131.903469,216,3742.317804
-102.652722,237,3750.237781
-222.507053,315,3760.592172
-90.171183,199,3767.765186
14.529659,187,3773.840909
-136.542422,217,3780.907967
-111.77768,216,3788.020971
-118.378105,227,3795.865447
-188.110353,285,3804.920025
68.910066,167,3809.631208
87.582937,110,3812.804277
78.221229,110,3815.850482
88.770174,111,3818.957124
-166.298231,231,3826.32136
-116.479671,207,3832.482279
88.98804,110,3835.929186
-63.532042,269,3844.249105
-166.852257,291,3853.213838
-43.119406,198,3859.111771
-146.69063,198,3865.137297
-127.137534,270,3872.974633
-65.189477,226,3879.761285
-58.95525,203,3886.282427
-213.015502,295,3894.734728
82.798113,112,3897.967942
-80.574023,195,3903.747069
-131.128709,219,3910.17423
74.64295,122,3914.287955
-61.928402,211,3920.720724
-160.285231,217,3927.168322
-178.874398,270,3934.868617
-104.44457,221,3941.42716
-130.961769,279,3949.936752
-79.885374,243,3956.896996
-51.779414,269,3964.770724
76.193609,114,3968.085432
75.131681,118,3971.588792
-55.825891,155,3976.553466
-149.823671,296,3985.051818
-96.521486,262,3992.573494
-146.625363,251,3999.808777
-88.321144,266,4013.758755
-62.518903,216,4018.978073
-21.809381,214,4025.888523
-160.752159,257,4034.741017
-26.372552,214,4041.793862
-127.010684,263,4050.392691
73.366238,127,4054.482476
87.405775,112,4058.10228
-120.0273,185,4064.734752
-141.270101,195,4070.915467
-112.585945,236,4078.689442
-44.742451,197,4085.16688
-165.262077,258,4094.171056
-45.644262,218,4101.21127
-56.930371,200,4107.647126
-150.159392,197,4114.154792
68.89606,166,4118.83648
77.509202,112,4122.522923
-139.28933,209,4128.742853
-149.201016,257,4136.047762
-56.68407,237,4142.895412
-158.296057,247,4150.02704
88.264322,107,4153.674264
-165.616651,238,4160.721494
-83.99946,211,4166.833297
-69.501399,222,4173.157334
78.232998,131,4176.94102
-165.194966,222,4183.836573
-52.617578,206,4189.843772
-62.252982,212,4196.28864
-110.728847,223,4202.680271
-79.324388,248,4210.681361
5.374191,163,4216.459795
-145.670948,229,4223.996827
86.48968,110,4227.35395
-141.201837,234,4234.965751
-158.34534,223,4242.627116
-164.026117,206,4249.697134
-127.85828,229,4257.2986
-62.1894,198,4263.560653
-58.24604,188,4268.898072
-46.905019,202,4275.262573
-75.323561,214,4281.397491
-207.622588,190,4286.787334
-87.042929,227,4293.338598
-72.020293,203,4299.207904
-21.387972,186,4305.647543
69.636124,167,4310.369821
-125.398041,214,4316.711064
-158.36574,258,4330.379513
85.107258,125,4334.359387
-64.850846,206,4339.290824
72.601664,131,4343.648032
-93.408129,252,4352.033756
-166.873766,271,4361.086144
-206.134881,247,4369.915522
-120.175965,167,4375.337852
-180.149597,246,4383.444959
-152.782395,223,4390.824036
-157.311355,220,4398.714896
-120.312674,207,4405.885903
-59.897169,232,4413.772236
-127.069336,230,4421.298221
73.495562,110,4425.317779
-147.433381,263,4433.641497
-105.833907,307,4442.547494
-118.299356,220,4448.868518
-20.210998,197,4455.150519
-139.89605,299,4464.281887
-168.110886,220,4470.842919
-159.319452,276,4478.853908
-101.954393,273,4487.618684
68.30816,170,4492.451004
0.105841,183,4498.212513
-73.410016,225,4504.733886
-93.570552,273,4513.129076
94.078419,107,4516.397215
-43.281897,247,4523.554131
-44.217403,221,4530.125077
-44.087569,229,4536.704735
-90.811312,272,4544.979487
-126.103811,240,4551.796146
-160.395347,241,4558.756335
-187.943065,276,4566.692579
-99.602287,263,4574.887226
-120.612928,274,4582.665952
-106.436755,187,4588.130841
-47.240802,226,4594.554961
-71.165127,224,4601.188147
-21.177128,201,4607.529414
64.198683,163,4612.190028
-40.372651,208,4618.457551
-77.56085,236,4625.275502
-182.301679,244,4632.952533
-79.698854,193,4644.614666
-152.743718,295,4652.795426
65.453595,165,4657.694803
-113.638079,207,4665.074194
65.902303,164,4670.423355
-39.797572,170,4676.019101
-159.257624,270,4684.668566
76.884843,155,4689.68826
-162.737901,230,4697.757924
-109.27729,254,4705.927094
65.540949,134,4710.264542
26.195739,160,4715.449671
0.196864,186,4721.808263
-20.283766,212,4729.15654
-25.233397,206,4735.802111
-117.349361,270,4744.380645
-68.956859,202,4750.218011
-20.683153,226,4757.608044
64.587495,167,4762.542101
-134.856084,199,4768.304955
-111.899634,251,4775.434057
-77.93252,198,4781.307838
-47.391588,222,4788.13753
-138.634366,244,4795.172608
-49.305136,224,4801.528908
-186.227113,246,4808.621552
26.461466,178,4814.552955
-182.020331,218,4821.065771
-119.946652,252,4828.27082
-128.637838,248,4835.466837
-212.250327,243,4843.017733
-148.79545,220,4849.584986
-139.826526,219,4855.914128
-96.578327,239,4862.800707
-85.862955,245,4869.753156
-178.441862,211,4876.521895
-59.331306,241,4883.426665
-21.212794,205,4889.412548
-154.28947,222,4895.672292
-124.759546,262,4903.777006
-60.922258,231,4911.298072
-72.675136,248,4918.674808
-188.098534,223,4924.975973
-124.341955,268,4933.199085
86.041923,112,4936.583002
63.123814,171,4941.416007
-162.92201,247,4953.908267
83.848188,110,4957.605616
74.41824,160,4962.91081
-87.126124,271,4969.871846
-59.925276,208,4976.67283
-77.827485,216,4983.626793
68.240482,168,4989.314347
-33.160735,194,4996.60791
78.399521,110,5000.030261
-35.397525,221,5007.583531
68.234252,135,5011.893996
-75.556198,232,5019.486575
-51.35956,203,5026.762619
87.578442,110,5030.337142
-199.129518,261,5038.936779
-95.42587,206,5045.553578
-118.766146,209,5052.440375
-28.741606,176,5058.362476
-45.914695,212,5064.755522
65.869575,157,5069.12072
-42.684556,172,5074.04108
-81.468459,235,5080.661858
-82.953387,226,5090.05349
-54.253657,219,5096.840418
-109.053773,242,5103.805811
-135.504861,230,5111.489113
-22.92582,197,5118.516479
-96.412046,255,5127.042729
74.172835,118,5130.962848
-59.011357,196,5137.351907
-70.114505,264,5146.491702
-59.919668,245,5154.372626
-54.825742,246,5162.340816
91.750466,110,5165.792861
-72.75896,251,5174.460499
86.981693,111,5178.232595
-127.702622,238,5185.927686
78.6972,109,5189.31919
-105.816867,209,5195.223021
-138.397542,201,5200.963799
-72.87438,242,5208.516981
-91.072205,270,5216.44427
-115.724414,192,5221.941628
-173.859156,254,5229.146656
-146.711542,194,5235.365598
-145.295685,221,5241.827542
-130.399632,242,5248.949916
-180.290738,272,5256.886354
65.116144,169,5262.903017
72.94928,122,5266.682522
-169.347035,206,5279.093683
76.997607,117,5282.920424
-147.013213,225,5290.114863
-50.249887,267,5298.002487
-139.440125,283,5307.499851
-60.918348,193,5313.931464
-107.818828,271,5322.812211
-56.426106,215,5330.276875
-153.231519,221,5337.527985
-48.895219,203,5344.007659
-55.955922,192,5350.280426
-137.308319,237,5358.817871
73.381223,169,5364.639955
-136.251798,281,5373.576897
-90.593327,272,5382.311461
-108.476039,254,5389.884772
-105.217251,308,5398.86668
84.351374,109,5401.853971
-90.259057,224,5408.274914
-48.167015,210,5414.965442
-181.934678,249,5422.275687
-104.891456,210,5428.411566
-102.074364,291,5436.995897
-148.241807,193,5443.288294
-36.581779,218,5449.878162
-144.586249,203,5455.663368
-113.560547,269,5463.582624
-18.03784,200,5469.428233
-209.362626,261,5477.670102
92.195192,111,5480.81399
65.277758,169,5485.643987
72.942743,130,5489.326527
-74.919178,231,5495.901116
-16.036673,216,5502.482529
92.039509,110,5505.893365
95.593048,110,5509.075324
-97.561975,213,5515.670272
-134.346139,194,5521.390353
-104.520872,286,5529.684893
-66.328189,236,5537.112291
-149.802512,185,5542.325182
-51.7256,226,5548.93192
78.637969,119,5552.24839
-114.910474,224,5558.963018
79.396523,117,5562.972821
59.833216,173,5568.079671
-163.781902,234,5574.753396
98.910174,110,5577.891046
63.562156,168,5582.730851
-99.524096,229,5596.343498
-73.686457,191,5602.72034
-100.063398,264,5609.731593
77.11497,111,5613.001048
-37.104498,224,5620.493167
-158.770615,241,5629.087296
-51.787765,220,5636.111225
-75.578861,236,5643.877237
-113.323054,298,5654.219514
-76.684591,247,5663.039207
76.95911,110,5666.654773
-56.428358,238,5674.438576
88.753051,139,5678.95374
-211.00663,262,5688.168077
-48.658807,203,5694.512159
-12.135101,182,5699.789932
11.930984,195,5705.396476
-123.799838,191,5710.871118
-129.883924,197,5717.305296
-45.723572,192,5722.818183
-139.907914,205,5729.044866
-141.98462,226,5735.538656
-134.805781,192,5741.411274
85.015282,110,5745.227943
90.933648,112,5748.527789
-139.456454,247,5755.514503
-120.927708,281,5763.578185
-97.417258,210,5769.643709
81.55735,117,5773.483837
-132.053576,182,5778.881694
-129.130784,227,5785.408478
76.414887,117,5788.766071
-87.904569,274,5796.496152
68.188419,165,5801.11775
87.362315,144,5805.857733
78.450339,156,5810.202694
73.29528,123,5813.783349
-66.482071,228,5820.438317
-169.426137,301,5829.109218
-65.732643,209,5835.698491
71.643539,168,5840.5331
-167.323347,217,5846.738863
-91.498539,241,5853.837852
-124.07461,198,5859.474807
-129.838089,297,5868.746146
-142.427218,276,5876.649899
-81.548431,250,5884.025976
-199.060804,278,5892.300069
-152.071765,276,5907.367969
-156.644816,274,5916.376661
-170.606752,250,5922.924896
90.765864,110,5926.411486
-137.256535,251,5934.792244
-51.724337,283,5944.023755
-238.126425,320,5954.967901
-156.594844,246,5963.419093
-64.157552,249,5971.544477
-92.281382,245,5979.503771
75.774397,111,5983.301416
-77.874377,270,5993.214972
-157.701331,231,6000.98782
-141.147418,228,6008.016142
-164.712503,272,6016.562464
-144.307333,304,6025.248671
66.057629,157,6029.737185
-2.852071,214,6035.909638
81.188415,110,6039.093781
-33.223737,189,6044.979709
-34.034086,228,6051.65256
-50.24759,210,6057.925271
-41.935293,221,6064.519077
-20.030317,238,6071.412671
-109.247863,273,6079.622379
-107.95357,256,6087.157045
-134.955724,248,6094.355812
-51.011755,197,6100.085344
-67.709938,224,6107.118414
81.329186,111,6110.198806
-157.877546,261,6117.825724
93.453095,108,6120.883112
-158.849453,203,6126.882182
-99.612468,246,6134.413614
88.871326,109,6137.498063
-59.517896,240,6144.72819
-52.301499,195,6150.417656
-47.641789,207,6156.39268
-73.079164,222,6163.296448
-161.181591,284,6171.591587
-135.834661,201,6177.335337
-55.499468,211,6183.525087
-71.400833,254,6190.862741
-47.44303,166,6196.306489
65.256053,170,6201.113183
-45.753474,249,6208.586295
-74.558516,269,6223.174227
-45.564392,215,6230.335864
77.965642,155,6234.347899
-128.04307,228,6240.708147
-37.833237,202,6247.379636
-144.576409,255,6256.385801
-127.340721,258,6265.069326
61.643038,172,6270.603818
-126.061087,244,6278.560537
-63.35299,252,6287.274497
-125.997203,251,6295.434438
76.51039,124,6299.434162
-57.776407,269,6308.280777
90.322226,119,6312.297579
-52.146026,212,6319.335552
80.316285,113,6322.833798
-78.849976,228,6330.261133
-172.506483,204,6337.054527
-127.907457,186,6343.369013
-75.715384,238,6351.559263
-155.70175,230,6358.976195
-83.117581,285,6368.854718
-83.728337,267,6378.364192
-199.981065,320,6388.514007
-86.126012,191,6394.122814
-36.491739,221,6400.46733
-95.92639,233,6407.865047
-104.975911,253,6415.303684
77.694004,124,6418.895401
-155.000859,227,6425.463597
-136.218988,193,6431.059814
-76.981955,177,6436.802657
-163.015193,248,6443.909921
-33.868422,213,6450.035259
-154.945434,245,6457.19006
-67.028838,260,6465.420444
68.202849,169,6470.183619
-134.471471,222,6476.530111
-127.867098,228,6483.059703
75.223174,153,6487.41872
-150.884579,225,6494.668336
-1.96069,196,6500.206611
-90.2809,214,6506.658911
-29.164739,185,6511.927387
-144.667,197,6517.664872
-174.381272,234,6524.87639
-116.761452,289,6539.57167
-115.514078,237,6547.205348
-163.968594,232,6554.486412
-50.055546,198,6560.480111
-101.961594,275,6569.464546
77.384738,110,6573.099854
-143.57909,268,6581.770344
-73.221565,168,6587.86649
-71.109052,222,6595.212633
-25.786621,177,6600.879421
-127.695497,232,6608.485803
-154.958845,199,6615.572715
-42.487907,233,6623.199244
-32.627806,232,6630.675575
-139.604791,197,6636.857291
-134.583056,244,6644.47343
-154.341756,230,6651.171515
89.83166,111,6654.259761
-218.241381,316,6663.39783
-87.603659,268,6670.99618
-44.580481,179,6676.783854
-16.197767,187,6682.313747
-82.812964,273,6690.39235
-122.86735,245,6697.643384
-135.252876,198,6703.835882
-62.524268,249,6711.11763
-15.48444,201,6716.977398
93.261262,110,6720.116101
63.15608,172,6724.925948
-225.745759,274,6733.314682
-139.952288,260,6740.866206
55.666668,178,6745.97092
85.649009,125,6749.548485
83.52313,151,6753.856785
-34.46051,211,6759.981762
-169.211475,272,6768.508803
-31.980808,185,6773.78603
-64.055806,215,6779.891763
-48.137376,185,6785.141831
-2.459615,200,6791.523469
79.662441,123,6795.573335
