#{"t_start": 1784349425.7295291, "env_id": "None"}
r,l,t
-107.526969,262,611.982648
-131.805961,225,615.290195
72.645917,109,616.98553
-71.975048,202,620.312029
70.398029,108,622.013211
-190.535941,251,626.052407
-111.844208,277,630.298843
-210.712852,263,637.128049
-154.561403,230,640.41558
-92.244947,233,643.87591
-153.70336,225,647.217949
-316.078049,320,651.896653
-138.105855,216,655.040829
-224.544389,260,659.07022
-113.908694,246,662.655657
-101.263157,222,665.927639
-143.631343,196,668.888632
-176.213418,232,672.25992
67.224197,122,674.008558
85.129487,107,675.550123
-174.951274,228,678.857737
-30.559452,229,682.432307
-69.575552,179,685.214058
-186.287648,298,690.133593
30.160539,168,692.817301
-144.321845,246,696.610837
-97.898059,196,699.497197
59.351235,146,701.56435
-157.219879,208,704.574706
-170.582416,225,707.792739
-59.061693,189,710.532584
-160.046077,204,713.502048
-156.838552,194,716.458633
-157.803016,242,720.15485
67.731116,125,721.965213
-172.411427,241,725.459854
77.526914,111,727.030537
-126.264287,167,729.489333
-88.948438,193,733.109766
-186.415432,287,738.556056
-159.043103,252,743.675825
-31.546847,187,746.573578
-211.17524,197,749.887344
-94.748466,206,753.064611
-129.2671,262,757.022336
-121.220194,234,760.904233
-194.91457,285,766.350021
-129.228846,255,770.837489
-133.356537,255,775.25853
62.876143,154,778.161779
-166.043776,231,782.248187
-166.043376,275,786.941398
73.721841,160,789.673805
-221.334218,265,793.704623
-99.995841,243,800.690514
-121.178205,165,803.127882
-140.38002,192,805.870709
-27.225682,222,810.054355
-55.260206,193,813.525157
60.796875,151,815.896217
-140.420456,217,819.292024
-13.114189,200,822.772659
-80.813951,231,826.407547
-147.069693,232,829.850955
-169.52877,256,833.588275
-93.896945,235,837.271869
-90.461735,195,840.576784
-80.007768,189,843.72021
-182.037204,210,847.268677
-184.751371,221,850.915201
-212.786167,312,856.035975
-158.592617,240,860.271263
-101.555906,213,864.106192
-35.50279,178,867.256726
-125.590346,220,871.891675
81.504734,160,874.513602
-198.565036,246,878.759806
-34.917571,188,882.085179
-128.304884,281,886.323901
-136.143653,220,889.50765
-41.23723,180,892.278535
-151.640151,208,895.456092
-161.151908,261,899.741647
-115.595617,244,903.669976
-98.317743,215,907.175111
-192.436184,253,911.291137
-125.662653,254,915.746209
-125.849365,202,918.834141
77.68081,168,921.216273
-86.141972,236,924.55656
80.70506,160,927.210431
-73.493459,226,930.796403
78.70139,121,932.596346
72.088612,177,935.626025
-165.424782,207,938.998171
79.833252,143,941.225517
-107.569279,235,945.277024
-56.217669,253,949.970667
66.29537,134,952.191811
-123.014834,250,956.429897
-59.256318,211,960.268367
-134.917546,248,968.488415
-97.936433,283,972.770984
-193.300161,267,976.849424
79.617553,163,979.262698
-233.750274,281,983.441626
-109.615227,189,986.592192
-213.335089,320,992.062249
-171.123052,207,995.79187
-177.180729,249,999.55066
-111.50053,219,1003.032382
77.023871,112,1004.81496
68.828953,180,1007.621426
-132.416314,209,1010.96056
-30.939538,166,1013.512128
-117.872532,190,1016.392598
-207.540934,234,1020.054165
78.487739,166,1022.615965
81.840396,120,1024.48786
-160.01698,240,1028.61255
-139.228769,241,1033.085038
-223.565893,244,1037.488868
-63.049815,199,1040.770534
-202.494494,301,1045.7801
-28.270979,193,1049.494174
82.850366,156,1051.799464
-105.697767,198,1054.84484
-135.298893,201,1058.0128
-178.077388,220,1061.199155
71.484478,127,1062.994494
79.699731,114,1064.609681
-60.907552,190,1067.301566
74.922352,171,1070.116075
-48.107428,235,1074.919258
-154.805464,251,1079.490887
75.474265,111,1082.079167
70.552575,134,1084.513665
-200.310665,240,1088.289525
-23.632989,145,1090.525142
-16.90774,201,1093.576688
-184.423668,218,1096.909931
-129.037739,261,1100.894236
85.223767,135,1103.036458
-123.273188,261,1107.490731
-90.506781,171,1110.560364
-150.140225,207,1114.254222
90.210935,106,1116.115712
-122.837081,245,1120.262364
74.500386,111,1122.09432
-86.146397,282,1127.141934
-33.348711,191,1130.489442
-196.427491,226,1138.792558
-139.589024,230,1142.60583
64.206938,135,1144.830696
82.038069,111,1146.596585
-193.477364,191,1149.477116
83.121669,127,1151.379874
76.544619,163,1153.900932
-100.094157,225,1157.363405
-94.865523,243,1161.115413
-94.86634,203,1164.177262
-182.057951,243,1168.302035
62.302034,137,1170.368081
-100.695755,201,1173.344946
71.793116,131,1175.561616
-108.783974,225,1178.842179
-78.705906,229,1182.162495
-145.579396,257,1186.394257
-103.766309,184,1190.272501
-137.084434,203,1193.902988
84.509459,118,1196.104649
-130.816984,291,1201.497932
-87.389028,269,1206.315354
-178.029558,229,1210.710783
80.694995,107,1212.744077
-104.834992,243,1217.043482
-95.814773,257,1221.331126
75.832811,111,1223.085725
-116.458992,234,1226.74488
-96.130331,214,1230.062419
-106.966773,176,1232.661675
-52.308669,201,1235.643297
-158.372939,229,1239.21346
63.943411,138,1241.308935
91.193275,106,1242.972255
-168.955538,300,1247.722946
-190.051627,250,1251.806194
79.630946,111,1253.725034
-146.255397,295,1259.283388
-193.464362,192,1262.448925
-214.61539,284,1267.228564
-118.636227,297,1273.915025
85.057074,107,1275.668084
-49.382815,244,1279.46564
-128.225613,262,1283.990293
-86.055554,253,1288.864604
-67.886887,248,1293.39617
-161.492617,200,1296.857933
-41.296493,209,1300.322386
-91.416749,262,1308.010777
-89.047697,285,1312.355146
-124.174307,296,1317.46348
-41.624201,180,1320.26724
64.227866,139,1322.468424
-87.925249,222,1325.913771
-136.261989,205,1329.060734
74.783005,155,1331.378764
-220.84244,320,1336.31763
77.254797,124,1338.281533
71.652932,157,1340.597459
-40.126949,199,1343.667885
-144.618908,317,1349.295648
-183.274605,249,1353.102432
-96.049426,212,1356.336878
-144.764037,254,1360.041251
-42.360381,216,1363.149295
-169.415271,254,1366.96372
-81.656946,266,1371.771444
-169.07934,262,1376.460948
66.155329,132,1379.035784
-122.65037,223,1383.035573
-76.140695,277,1387.409294
58.878149,144,1389.811488
-160.654046,245,1393.984619
-70.534561,243,1398.173667
7.677404,172,1401.093003
-176.327625,281,1405.826191
-138.40617,263,1410.573487
-111.654651,264,1415.302626
-34.003309,185,1418.135051
-102.96244,247,1422.112634
-61.16272,207,1425.467846
-147.191576,190,1428.364676
-48.356093,194,1431.588544
-54.488403,190,1435.323988
-201.175345,270,1440.580911
53.595149,149,1443.386265
-112.251681,219,1446.909844
-155.472236,287,1451.935591
-46.575423,243,1456.12666
63.085501,148,1458.672702
-134.28647,240,1462.803018
86.54346,110,1464.640983
-182.189165,210,1468.264198
57.09365,180,1471.019247
86.693208,158,1476.786769
-131.516001,219,1480.294423
-82.152124,272,1484.531489
63.488048,173,1487.207245
87.874864,107,1488.869686
-198.125444,287,1493.285179
67.128827,132,1495.36739
-97.656893,188,1498.935324
-207.582518,250,1503.234601
-114.948437,203,1506.387824
-124.605573,208,1509.85882
-28.837627,174,1512.556875
93.756886,108,1514.312915
77.57581,109,1516.001264
-29.886505,217,1519.48363
-37.348149,209,1522.900052
-131.764456,225,1526.995247
-38.692706,238,1531.408566
-48.822817,256,1535.912025
78.376373,110,1537.662266
-59.111777,229,1541.307794
-113.800323,274,1545.577304
-73.886506,254,1549.596974
-32.313521,226,1552.99337
-145.409491,237,1557.101751
-191.708221,248,1561.13519
90.178609,107,1562.827922
-230.776091,320,1567.640105
-6.38611,165,1570.295918
-99.722902,219,1573.885407
72.386372,116,1575.928101
-71.104013,199,1579.620422
-73.518807,232,1584.137149
-21.905667,201,1589.179493
-167.658838,236,1593.691411
-89.383731,251,1599.070242
-191.549862,257,1603.959156
-152.216427,194,1606.974353
87.387237,108,1608.518708
-95.066473,204,1611.684824
-87.49388,203,1615.029315
-96.535351,222,1619.247467
-160.317996,226,1622.835888
-63.176168,211,1625.848015
-180.143261,211,1628.89456
77.249558,169,1631.288173
-106.395424,223,1634.503592
-135.726858,215,1637.520072
-58.431027,211,1640.542507
-139.819364,230,1646.460317
-45.398329,163,1649.017164
73.241178,110,1650.534997
5.548549,180,1653.150607
-139.813343,193,1655.921208
-70.581208,208,1658.93579
-181.381069,293,1663.095791
-93.693518,227,1666.450667
-59.655162,169,1669.127091
-105.625168,199,1672.262352
-38.241772,204,1675.17326
82.593374,108,1676.677769
-75.982728,231,1680.836503
-18.085136,214,1684.338468
-116.236265,165,1686.931157
-103.59404,263,1691.595739
-108.544518,218,1695.497827
-46.472764,242,1700.304212
59.883585,177,1703.844673
-7.53627,172,1707.012152
-53.98944,216,1710.586657
72.492986,135,1712.532173
-215.373341,293,1716.811054
-46.443882,209,1719.826786
-128.6333,240,1723.253603
-138.336379,188,1725.9723
-40.084604,223,1729.147923
83.796518,126,1730.925975
-151.334421,263,1734.921088
-213.132931,309,1740.024346
-174.26434,185,1742.657229
-105.456356,176,1745.146685
-89.41457,180,1747.730356
64.870148,159,1750.074668
-119.884362,289,1754.210094
-47.455659,202,1757.083113
-159.504294,272,1760.951228
-163.076571,247,1764.490936
-212.103084,320,1769.246195
-143.781034,268,1773.093919
-46.461701,195,1775.907007
-9.12989,188,1778.606357
-40.237854,230,1781.855019
-77.730433,269,1785.721678
-119.229392,245,1789.205157
-171.689673,245,1792.67911
-38.223088,199,1795.496626
-57.007857,231,1802.401722
-112.246727,297,1807.115785
-117.570277,247,1810.794831
-163.722481,215,1813.870944
-38.103608,203,1816.693875
-128.535773,289,1820.778586
-108.913811,235,1824.111832
-115.654531,224,1827.426952
-118.371577,244,1830.985091
-116.060497,275,1834.950547
96.255565,108,1836.48841
-183.542174,269,1840.324606
-126.164923,192,1843.034439
-36.242177,214,1846.083537
-82.55565,240,1849.514
-41.252819,236,1852.923512
-69.341123,214,1855.943853
-132.059928,276,1860.053108
-59.033909,241,1863.439795
81.463094,157,1865.675857
81.354864,132,1867.650291
-71.160986,246,1871.488235
74.729922,135,1873.528651
85.326377,111,1875.115839
73.345938,127,1876.892941
-84.485045,274,1880.739039
-175.921937,243,1884.167604
87.202683,109,1885.676679
70.038767,132,1887.695142
-168.39514,210,1890.700051
-143.412697,206,1893.62857
85.667531,111,1895.204238
-175.23947,300,1899.475266
-121.224434,226,1902.623802
-59.90955,225,1905.819278
-139.999935,270,1909.615592
-134.226565,212,1912.636247
-87.614732,248,1916.129668
89.32726,111,1917.881179
-62.934264,256,1921.545591
-142.566789,266,1925.289207
-77.290806,245,1928.802076
-89.197682,255,1932.41804
-139.949306,187,1935.317042
82.89025,111,1937.116209
-59.069941,224,1940.543953
-54.217599,250,1944.082003
-44.396335,251,1950.816526
-53.058756,233,1954.187931
75.648088,129,1956.141223
-177.384294,219,1959.535135
-79.741629,208,1962.571944
-179.95636,214,1965.707891
-39.490307,178,1968.26546
-163.054153,213,1971.300685
-155.865413,203,1974.180469
-126.917414,233,1977.674025
-169.404604,312,1982.200154
-48.293169,195,1984.949563
-160.902272,234,1988.261737
-122.268368,227,1991.506844
-135.857132,217,1994.59212
-69.174928,229,1997.871101
-191.718282,287,2002.141713
72.185793,168,2004.743837
88.536789,109,2006.39785
79.721046,111,2008.165069
87.316573,113,2009.724408
-180.360771,232,2012.99923
-125.369164,208,2016.114914
87.519696,111,2017.652489
-43.065789,271,2021.539808
-112.571449,294,2025.728797
-32.033585,198,2028.561518
-74.30563,200,2031.369358
-76.182618,275,2035.30239
-56.071078,224,2038.729506
-22.993378,203,2041.617737
-194.240548,296,2045.782468
83.927263,115,2047.375459
-38.7403,196,2050.179146
-121.558678,221,2053.304846
74.652872,123,2055.016143
-28.394191,212,2058.039595
-113.08205,218,2061.11288
-65.362451,252,2064.605756
-54.836368,235,2068.449607
-128.257875,281,2072.804462
-90.760197,242,2076.261817
-149.919621,247,2079.760725
-34.070638,164,2082.077403
-203.793701,320,2086.595183
-144.452173,223,2089.811002
-119.637394,223,2096.147609
-77.501837,275,2100.247104
-136.393543,192,2102.965614
-134.033836,211,2105.979999
-151.131004,265,2109.88929
79.05865,152,2112.028024
-37.095483,230,2115.310204
-40.266283,215,2118.39623
-93.84578,198,2121.181597
77.316018,114,2122.824129
-137.820215,181,2125.368909
-104.140819,204,2128.502461
-150.689187,238,2131.909686
-163.171946,241,2135.697141
-126.709854,212,2138.905923
78.092948,114,2140.487837
-0.724585,201,2143.285818
-87.251895,215,2146.389095
79.286126,157,2148.656072
-137.670808,211,2151.623828
82.707879,127,2153.420493
65.02251,142,2155.388342
-147.080229,228,2158.925134
-104.090652,263,2162.636563
-88.266472,288,2166.800028
-96.201746,272,2170.630002
67.26272,132,2172.496523
75.823949,107,2174.004676
-211.257901,281,2177.967848
-97.473221,171,2180.399968
-76.038968,206,2183.331318
-61.654279,245,2186.785589
-103.10307,202,2189.818579
-106.322746,296,2193.994076
89.600906,109,2195.616986
79.27635,128,2197.418587
-91.422125,220,2200.880031
-119.886324,216,2204.22596
-109.567865,211,2207.218789
-49.819718,193,2209.986485
-88.981279,236,2213.346761
-85.393733,248,2216.8563
-47.575517,220,2220.255774
-118.106782,195,2223.094126
6.220045,166,2225.468095
-115.139485,198,2228.272009
-63.346666,217,2231.365463
-19.217672,190,2234.07306
59.186044,161,2236.336299
-182.57799,245,2239.78378
-29.339202,202,2245.806081
-22.115282,187,2248.658247
62.683552,152,2250.809253
-108.098035,214,2253.858458
-96.495154,255,2257.511598
80.951422,123,2259.221376
-29.838753,206,2262.156281
74.287237,127,2264.015258
-101.70437,254,2268.002231
86.659603,143,2270.080422
58.625911,174,2272.541361
-147.743034,243,2275.995152
-128.489016,254,2279.815618
-88.871982,182,2282.417422
-75.327255,274,2286.292418
71.552528,142,2288.239733
15.622342,187,2290.899538
-89.662594,173,2293.365251
-30.217791,214,2296.397579
-64.114109,245,2299.884631
-71.429382,229,2303.127023
76.17709,110,2304.64695
-106.105158,265,2309.044694
-83.696768,308,2313.576865
-106.549467,222,2316.813398
-38.909454,236,2320.176018
-159.337945,291,2324.347517
72.989973,108,2325.860735
78.481775,108,2327.384258
-199.685943,320,2332.274245
81.610219,109,2333.971869
75.492357,113,2335.549911
-135.755383,231,2339.135871
-47.290856,236,2342.490462
85.033884,114,2344.11584
-94.930127,267,2347.881128
-121.061598,299,2352.187101
59.632333,174,2354.683641
81.846367,109,2356.20365
-63.426046,202,2359.087777
-13.993875,223,2362.284336
-49.059858,247,2365.748682
-144.315837,234,2369.272218
-72.737803,257,2372.889057
-43.81281,207,2375.846512
-110.445956,232,2379.121654
-45.580515,228,2382.364713
-139.905506,247,2385.883522
-83.401978,254,2392.16
93.065286,107,2393.656002
-128.071178,253,2397.765169
59.965488,161,2400.192123
-50.469332,248,2403.74092
-94.107835,209,2406.718593
-171.215023,197,2409.551912
-54.714994,239,2412.953533
-62.488035,243,2416.398266
-85.938047,253,2419.98787
-186.498587,273,2423.85908
-23.523998,205,2426.787736
76.629995,107,2428.49397
-93.573987,180,2431.084621
-14.677921,199,2433.88213
87.167964,108,2435.435516
-105.32523,189,2438.093596
-145.557535,280,2442.090532
-57.195302,216,2445.201883
-4.678896,173,2447.649194
-1.327213,176,2450.14939
-66.49515,233,2453.450796
-147.744681,238,2456.843454
-158.140494,264,2461.024617
-41.889867,183,2463.902613
-83.841519,230,2467.163227
-116.368318,207,2470.111177
-121.491643,286,2474.215398
-148.151693,204,2477.069314
-70.762601,239,2480.77858
-3.784239,196,2483.879421
79.38815,147,2485.949557
93.682061,105,2487.558183
-180.720088,297,2491.87223
-138.44755,223,2495.015157
-64.235062,222,2498.213367
-88.694371,244,2501.6951
83.616783,112,2503.296066
73.461243,131,2505.166462
-130.574975,245,2508.658699
-111.731425,167,2511.055221
-20.551103,175,2513.567618
-133.765963,213,2516.641119
-59.663931,266,2520.659763
-46.767104,243,2524.155213
-204.532352,199,2527.257095
-28.828936,245,2530.87069
-136.974373,212,2533.901681
-110.192686,217,2539.947886
-136.498523,302,2544.218794
-33.155357,224,2547.522252
-53.930437,247,2551.169399
-187.618056,243,2554.607423
-109.141204,272,2558.512275
84.24208,109,2560.054688
65.479528,167,2562.758935
-141.679168,246,2567.568645
82.23023,108,2570.052636
76.761254,150,2573.063303
-63.202074,272,2578.20914
-41.072497,209,2581.808072
-44.606463,220,2589.411737
61.774828,148,2605.545206
-8.593937,195,2611.027501
75.660157,107,2613.215589
-30.830855,221,2617.502716
70.701322,129,2620.578042
-62.189152,229,2625.418188
-31.660694,202,2630.357863
85.83691,108,2632.120597
-212.781805,252,2636.255353
68.481043,152,2638.999955
-128.157324,185,2641.843463
-107.889339,209,2645.030222
-33.988254,174,2648.097916
-48.344201,212,2651.605753
65.780851,143,2654.468016
-33.534611,176,2657.45629
-88.797847,234,2661.17786
-50.631641,224,2665.12745
-39.266986,218,2668.954534
-106.607823,241,2674.908645
-35.876348,225,2681.714516
72.9286,127,2684.251924
-0.594468,197,2687.367979
-90.277473,259,2692.579355
-102.426817,179,2696.373115
-67.955813,261,2701.693685
-57.135767,260,2706.707484
-47.503778,246,2710.958132
92.221617,108,2712.814585
-73.93816,246,2717.285587
85.645541,109,2719.07358
-159.774932,240,2722.733176
-38.128334,208,2726.894963
-116.958454,191,2730.795188
-47.865576,240,2735.70498
-207.379864,291,2743.85842
-136.057593,166,2746.837157
-56.795392,240,2751.185036
-161.049377,192,2754.621021
-164.581824,233,2760.219639
-148.511734,250,2764.684299
-81.892889,291,2769.938247
-121.355213,189,2772.951727
-111.578227,241,2776.781691
-193.072059,276,2781.278274
-189.458746,292,2785.934395
-89.609665,214,2789.955837
-58.418604,253,2794.415107
-162.406796,252,2798.968907
-17.385156,200,2802.408322
61.371634,152,2805.425895
63.25023,175,2808.506409
69.146273,172,2811.522873
-69.210235,223,2815.658931
-123.000987,196,2819.625982
-94.620951,248,2823.680507
-186.226847,256,2827.851775
-85.671847,271,2832.125681
-76.733438,254,2836.052265
-108.769364,308,2840.89493
80.25144,105,2842.790313
-56.576996,224,2846.693123
-40.824247,211,2850.702497
-165.960901,240,2854.959898
-61.937492,205,2858.93836
-73.014122,282,2863.720979
-107.8392,181,2866.740082
-16.535489,216,2870.576075
-98.430917,208,2873.932209
-71.330756,233,2877.830048
-40.915318,199,2881.20969
-103.908012,263,2885.815896
-100.551222,260,2889.810304
-133.066583,231,2893.796347
-148.888,174,2897.038038
-94.688755,229,2900.875197
-48.132169,218,2904.897418
-67.863412,259,2910.340477
-37.967162,225,2914.015267
-59.487869,241,2917.735385
67.487442,162,2923.790784
-181.06059,233,2927.761036
-127.460174,247,2932.551389
74.728569,163,2935.311188
-183.507997,216,2939.835732
-45.529204,181,2943.168491
75.174541,111,2945.197434
-37.518713,235,2949.691586
-144.446119,226,2954.054391
-142.827988,206,2957.977869
82.116635,109,2959.891106
78.479808,118,2961.851516
-74.060585,278,2966.71471
-96.607221,234,2971.018019
-240.848218,320,2976.552069
89.731254,106,2978.309426
-65.295011,250,2982.616301
74.097226,108,2984.47275
-61.386036,239,2988.80661
83.58056,126,2990.962106
-119.734178,244,2995.100611
-34.787878,208,2998.78697
84.002914,147,3000.958783
-8.167643,184,3003.713371
-4.523218,197,3006.660188
-114.803342,188,3009.543885
-114.873102,188,3012.523183
90.4578,106,3014.085988
-40.528547,193,3017.066526
-143.141151,206,3020.619259
-81.795117,213,3023.88134
-78.683804,191,3026.754033
83.271085,106,3028.701501
81.106749,102,3030.2234
-120.258082,246,3034.038725
-114.677026,282,3038.514999
-110.163155,209,3041.759893
81.544597,114,3043.432144
-148.004985,175,3046.250067
-113.761489,221,3049.864162
75.906844,114,3051.702062
-105.472309,276,3055.843774
72.445374,165,3058.60915
78.045592,131,3060.538878
80.531921,158,3063.049014
73.577119,120,3064.812686
-36.204668,225,3068.609724
-143.313172,303,3074.615911
-25.913771,210,3078.51847
79.064921,162,3081.211673
-171.990143,211,3084.758973
-154.321289,243,3089.422737
-128.90586,198,3095.738528
-72.784579,297,3100.254977
-171.750655,277,3104.473166
-85.732991,253,3108.376332
-187.222242,277,3112.570385
-180.363962,277,3116.746239
-124.011151,276,3121.322495
-142.813101,246,3125.175309
-34.206735,225,3129.488388
-47.531585,274,3134.030771
-107.297991,294,3138.85911
-170.81034,278,3143.239167
73.685902,108,3145.26544
-40.970171,215,3149.392788
-117.378574,249,3153.8088
-137.968998,223,3157.421213
-74.505143,214,3161.001947
92.850802,107,3162.708375
-114.270963,248,3167.228152
-23.409777,197,3170.693104
-51.705668,255,3174.940974
67.84979,163,3177.513439
-83.526609,279,3182.738897
-4.183111,165,3185.536468
-45.680806,177,3188.230417
-48.548782,254,3192.332541
-59.37864,176,3195.084084
-67.505299,193,3199.586301
-143.858634,206,3203.017487
-100.874452,275,3207.323503
-75.287803,258,3212.187238
72.892837,108,3214.076834
-136.426972,244,3217.816088
14.600675,180,3220.643122
-36.503417,217,3224.220247
-139.122209,262,3228.293599
95.117241,108,3229.949574
-136.811772,205,3233.18408
-62.670064,247,3236.969013
86.387814,105,3238.852662
-61.918586,242,3242.540066
-49.975976,193,3245.473508
-31.961834,208,3248.943046
-66.172038,222,3252.367949
-160.602373,286,3256.759702
-138.082295,200,3262.775743
-63.625945,215,3265.92591
-56.37133,254,3270.067893
-32.08347,166,3272.873982
68.284269,169,3275.578957
-45.946345,248,3279.491236
-79.842902,267,3283.569915
-22.823197,214,3286.825322
81.044194,152,3289.219761
-112.595511,228,3292.708589
-26.09414,202,3295.783993
-187.522628,257,3299.922262
-99.468227,260,3303.899871
66.027713,173,3306.900379
-146.760963,246,3311.081758
-130.682357,243,3315.277953
-141.432624,250,3319.492877
78.82503,119,3321.296614
-56.34455,269,3325.375042
92.464317,119,3327.285073
-17.071619,211,3331.017132
79.394643,112,3332.700797
-68.368257,229,3336.376667
-131.111987,198,3339.383176
-136.48909,184,3342.175509
-152.261347,250,3345.997217
-142.93427,223,3349.432554
-55.489868,285,3353.849012
-62.751536,267,3358.077725
-193.55972,320,3363.518894
-81.517335,194,3366.531777
-24.73729,222,3370.204935
-74.801865,232,3373.863174
-58.805791,252,3377.606218
80.159726,122,3379.532453
-120.748056,225,3383.632702
-118.867204,183,3386.532413
-29.40927,185,3389.591222
76.832069,156,3392.090497
-150.873411,247,3395.961312
-34.96811,215,3399.345695
-146.027394,245,3403.073474
-61.754879,258,3407.032111
69.506274,169,3409.626202
-151.20409,222,3413.024662
-114.849695,220,3416.323164
-14.866506,209,3419.769399
67.244388,173,3425.084265
-24.719872,202,3427.986351
-146.096758,218,3431.238437
-60.273046,186,3434.201051
-22.078425,182,3436.938915
-7.200071,164,3439.472542
-114.056852,201,3442.490012
-103.835332,234,3446.050111
73.649099,131,3448.24105
-91.885988,306,3452.944704
1.839388,174,3455.540835
93.681401,114,3457.272253
-119.712888,200,3460.496292
-178.645499,320,3465.368237
-28.966008,228,3468.798347
-98.200964,216,3472.084762
64.821358,170,3474.674629
81.320525,121,3476.523463
-43.420123,223,3480.028003
80.739483,105,3481.622725
91.453119,104,3483.098996
-41.309028,213,3486.289494
-165.908975,213,3490.010225
-13.332547,227,3493.808727
-182.70975,239,3498.163308
83.442608,141,3500.851776
-143.294627,190,3504.726406
-110.593876,247,3509.494822
-142.882678,230,3513.383748
89.265673,109,3515.250553
-212.596097,309,3520.510953
-74.37715,268,3525.073736
-27.60058,181,3528.046082
-20.350214,187,3531.166901
-73.249074,275,3535.669855
-100.916014,242,3540.113874
-148.054972,199,3543.414941
-41.106242,250,3547.652147
-10.240147,199,3550.92626
91.389963,109,3552.653445
68.200009,172,3555.611137
-54.214155,245,3559.759768
-121.389678,208,3563.277937
69.34903,162,3565.866525
-162.856119,214,3569.796214
