#{"t_start": 1784343121.1271448, "env_id": "None"}
r,l,t
-155.15314,212,367.918945
-203.417308,229,371.049779
-195.100957,206,373.838052
-138.304627,215,376.75242
10.35187,187,379.284194
-208.176755,206,382.089741
-260.957724,291,386.05257
-195.584207,267,389.892205
-160.406275,194,392.626922
-157.999657,234,395.843044
54.977519,152,397.923845
69.526307,136,399.833232
-146.780266,256,403.360157
17.43625,182,405.828205
-169.623376,209,408.706316
66.348242,138,410.545378
-92.605323,214,413.505759
72.505548,141,415.39833
-205.898226,258,418.983853
73.574711,131,420.947902
-162.285356,218,423.954152
49.485447,150,426.080699
-155.678649,218,429.185175
-194.888495,235,432.405915
-104.976352,207,435.263236
-241.385983,226,438.450045
79.520791,125,440.224269
58.79732,153,442.504416
-239.368678,254,446.0168
-203.031733,230,449.345016
-170.235963,235,452.728026
-183.98809,217,455.936787
79.378746,127,457.690157
76.780024,128,459.426548
-92.165686,226,462.539194
-171.510481,272,466.363961
-172.296118,213,469.382969
-71.620775,208,472.36047
-92.22176,248,475.825519
-153.291151,192,478.442815
75.20124,129,480.501678
-145.422182,180,483.162642
-224.517132,292,487.317473
-189.56891,249,490.737088
-96.83777,219,493.727275
-157.272521,185,496.286032
76.279626,124,497.998288
-147.734728,224,501.159321
63.346952,151,503.214425
-115.994003,212,508.844084
71.926863,124,510.714505
-22.951922,203,513.513398
-258.55917,247,516.916511
-77.186496,226,520.074029
-146.161891,222,523.120606
-97.076068,184,525.841345
-106.289953,203,529.306705
-158.920867,188,532.366276
-142.654745,201,535.47669
-277.549578,288,540.664012
68.968687,132,542.731952
-90.687205,230,546.364828
84.788835,123,548.62313
-136.302368,252,552.743181
-191.475243,245,556.461029
80.203166,127,558.377339
-181.663723,239,562.392512
-195.240774,214,565.638044
-179.193121,220,569.156456
-139.484245,219,572.716948
-132.644275,215,576.158865
88.40218,121,578.097619
-125.742833,186,581.225683
-105.418362,243,584.931268
-100.035779,257,589.216067
-235.956807,260,593.195251
-139.473976,234,596.817101
-169.080509,301,601.694033
-80.137617,244,605.470192
60.352756,150,607.843981
-87.536741,215,611.177023
-82.417195,189,614.423024
-182.754396,212,617.873174
-134.05859,227,621.711883
-150.255792,232,625.570218
-97.155291,197,630.156766
62.581538,140,633.205387
-179.540274,213,636.740088
-203.873333,235,640.839313
-41.379763,150,643.196567
-261.65352,320,648.319042
-144.823705,193,651.156007
-172.767336,266,655.139961
-138.008117,291,659.946789
-217.39115,269,664.176222
-176.130405,277,671.332172
-41.221015,183,674.082814
-106.347061,252,677.887962
-81.213387,182,680.771691
-101.19503,244,684.388034
-189.558144,281,688.662167
-93.872199,165,691.119882
-193.958993,234,694.397986
-128.847342,215,697.289735
-155.573078,228,700.35039
-11.140481,179,702.98917
-133.111262,177,705.552727
-124.503272,227,708.801862
-140.902508,252,712.714315
-197.020081,225,716.13819
-154.597714,254,720.431072
-178.066109,213,723.801505
-153.486304,242,727.889775
76.822446,125,730.216526
72.790708,124,732.99661
-70.136224,241,736.997216
-83.7986,221,740.526213
-34.431761,187,743.552521
-179.301755,216,747.040612
-202.398652,265,751.510783
69.041734,124,753.479891
67.696697,130,755.530764
-34.596069,211,758.896334
-97.957717,271,763.283405
-178.520584,242,767.145987
77.142694,140,769.370213
-84.782073,233,773.47106
-156.79712,229,777.802599
-126.129064,199,781.472229
-101.945308,248,785.944297
-162.404394,189,789.099319
-242.663644,288,793.830879
-234.584302,284,799.045822
-194.7427,306,803.438907
-236.369238,320,808.052211
-106.595817,248,811.937179
-191.733201,233,816.104688
82.206558,117,817.916942
-44.111256,177,820.351151
-57.113704,193,823.272817
-271.589538,275,827.328059
-89.458542,222,833.528134
-194.514938,227,836.75952
-174.433064,203,839.8926
-118.096854,287,844.184833
-198.596315,230,847.523781
-70.930662,194,850.242359
51.029335,164,852.532334
-86.880817,219,855.657518
-175.629518,263,859.597016
-73.625378,205,862.584034
-7.5663,189,865.253528
-143.047961,216,868.280116
-192.927118,248,872.009113
-164.532691,296,876.174949
-87.066192,238,879.473642
-223.418731,320,883.953857
-144.971497,223,887.060758
-171.462964,243,890.461536
80.903047,131,892.299808
64.298112,153,894.450246
-24.263159,193,897.191099
-216.649298,257,901.130422
-158.0546,209,904.061699
-80.073851,214,907.078754
74.441642,127,908.847494
-190.97138,234,912.125897
-25.771991,163,914.461779
-30.087274,208,917.322791
-155.354281,219,920.371896
-73.323075,223,923.507261
19.762972,173,925.903954
-159.166869,221,929.063265
-44.608936,220,932.292099
-160.695493,207,935.226152
-116.746677,207,938.16338
-171.558306,246,941.69111
-155.417873,264,945.455666
73.945423,120,947.17602
-65.867501,220,950.330402
-262.652499,285,954.398058
-136.25502,190,957.130351
-104.836728,209,960.362591
-167.243498,233,963.63179
-108.900862,231,966.870623
-140.303512,202,969.75554
-136.549827,205,972.641563
-110.514737,195,978.164248
-234.014987,272,981.92879
37.214323,166,984.246865
-115.355087,251,987.80206
83.353209,117,989.542094
38.600726,153,991.76895
77.83519,117,993.38391
-197.216634,216,996.473843
-210.514403,320,1000.995998
-139.054262,227,1004.171174
-59.180943,234,1007.456563
-42.659196,197,1010.208424
-250.126075,320,1014.643595
-211.385204,296,1018.795819
-137.952418,192,1021.701981
-83.270251,230,1024.935459
-206.446243,243,1028.366014
-205.181217,263,1032.031368
-195.411022,246,1035.511592
-21.988225,199,1038.316604
67.176174,131,1040.128008
-99.45629,228,1043.401307
71.073776,142,1045.378226
-200.336963,260,1049.069372
-109.651106,273,1053.047277
55.95738,158,1055.280925
55.352402,159,1057.530149
-178.604856,287,1061.536679
-119.102454,225,1064.676943
-122.522366,259,1068.509304
-177.176835,229,1071.728673
70.001952,128,1073.523963
-107.632977,276,1077.461577
-96.297416,260,1081.388634
-125.803824,274,1085.226586
-178.121898,257,1088.876171
-123.468873,227,1092.056431
66.845279,134,1093.930691
-91.252157,248,1097.390441
4.567277,194,1100.254565
-64.875969,214,1103.271411
79.338273,123,1104.94719
-50.263706,192,1107.637578
-83.164149,243,1111.248421
-155.38276,200,1114.046692
-99.372834,285,1118.095271
-90.101226,218,1124.226938
-59.735893,226,1127.381272
-66.233303,243,1130.789659
65.362228,134,1132.647453
83.089719,123,1134.379097
-226.343154,320,1138.881587
-84.273789,261,1142.779583
-193.402891,242,1146.250357
-166.264916,216,1149.301178
42.450479,166,1151.63257
-97.746869,171,1154.044266
-208.846331,284,1158.050438
-129.180797,218,1161.099864
-162.19835,226,1164.313033
63.699308,139,1166.277925
-112.85181,203,1169.178533
-27.365453,172,1171.817408
-88.812487,236,1175.113286
-79.742728,239,1178.429591
-212.775667,267,1182.136841
-164.718534,222,1185.314136
-115.335588,289,1189.398676
-163.888711,209,1192.347366
-151.838045,289,1196.386297
-188.118943,255,1200.33367
7.279579,171,1202.730489
-156.963101,285,1206.754134
-141.467592,267,1210.509791
66.250748,133,1212.355923
55.621805,154,1214.530883
-168.2382,233,1217.751761
-126.456813,249,1221.258294
-129.383364,291,1225.327121
-193.122947,239,1228.665503
-56.894665,219,1231.948352
-176.497187,229,1235.180686
-94.379741,236,1238.566556
86.647723,121,1240.271899
82.074958,116,1241.876462
-35.608329,186,1244.598795
-69.562119,208,1247.589425
-21.304574,173,1250.035898
-262.26045,320,1254.683107
-67.34899,226,1257.869658
-56.197832,206,1261.004291
-132.322618,186,1263.629753
-175.877853,218,1270.069273
-130.696769,216,1273.076936
33.718892,171,1275.527113
74.870729,130,1277.367012
-161.651043,221,1280.58059
-131.55399,217,1283.813027
-78.93205,226,1287.20649
-105.468612,245,1290.892756
-303.977495,320,1295.452871
66.045915,133,1297.494511
-22.995558,220,1300.8252
-176.16932,198,1303.590476
-147.593802,256,1307.212708
-213.970672,243,1310.607661
-68.623126,194,1313.32818
-134.839,213,1316.301111
-78.252352,263,1320.19942
-163.138403,200,1322.985779
-32.992576,188,1325.621319
-168.809021,312,1329.979058
-118.430317,269,1333.769337
86.957739,122,1335.461515
70.810778,132,1337.271685
-120.031628,188,1339.95118
-73.771436,228,1343.138065
-179.248868,235,1346.434476
72.169611,131,1348.247931
-182.877076,226,1351.662065
-170.371588,316,1356.151857
59.549676,150,1358.20999
-27.920448,214,1361.247767
-92.112122,282,1365.294402
-141.69249,211,1368.286334
-202.830755,267,1372.042221
-144.66088,210,1374.999542
-90.815804,220,1378.073823
-147.754838,208,1381.233642
-135.657121,188,1383.846409
-148.245565,225,1387.13354
-84.35946,194,1390.314784
76.67185,125,1392.390032
-167.225314,206,1395.644099
-159.076328,219,1399.267808
-189.751425,278,1403.755427
-129.013474,194,1406.879669
-106.048034,225,1410.642827
74.678727,115,1412.451248
-188.714559,262,1419.917535
-183.462766,233,1423.540149
-194.893613,276,1427.937075
-135.498633,228,1431.607568
-61.209474,187,1434.553535
-184.431546,214,1437.889438
-60.765298,242,1442.049777
-176.734822,286,1446.722674
-84.668352,235,1450.682534
-52.022555,213,1454.1668
-5.617014,187,1457.196989
62.43944,160,1459.902564
-100.933739,183,1462.982271
66.403617,136,1465.242416
-150.618558,201,1468.578816
-140.750869,241,1472.796366
-66.072496,218,1476.318203
-182.853484,261,1480.028261
74.042643,123,1482.069625
82.320632,117,1483.971198
80.707076,131,1486.158748
-158.267365,202,1489.735096
92.851501,113,1491.657431
73.002762,121,1493.64227
-76.059565,219,1497.288378
-170.255942,224,1501.680423
-43.335365,214,1505.639446
-172.629286,237,1509.989513
82.178899,115,1512.06391
-120.639287,286,1517.224408
-34.788515,191,1520.715363
-77.82006,201,1524.379392
-148.135227,289,1529.97562
-77.050139,240,1534.197625
-31.576528,244,1538.295707
-40.080908,201,1541.692096
-40.342014,196,1544.988881
-111.496005,218,1548.609887
-80.503568,209,1552.184059
-153.992188,214,1555.703737
-207.66974,320,1561.266712
64.116597,158,1563.883382
-152.183289,261,1568.036342
75.336313,116,1569.91777
-52.925311,244,1573.861689
-51.837351,237,1577.776978
-119.907477,213,1581.299454
-189.546226,262,1585.947512
-7.636209,204,1593.154061
72.349479,144,1595.763986
-108.975284,201,1599.43553
-117.67487,275,1604.41146
13.541757,173,1607.483232
-15.508674,205,1611.17784
77.161918,120,1613.40228
-74.646389,231,1617.609296
89.601304,113,1619.804896
91.506355,116,1621.976397
-44.20169,186,1625.299177
-101.343518,213,1629.040035
-75.229556,210,1632.204904
-141.315367,273,1636.277581
-69.985474,218,1639.547
-173.396224,268,1643.538964
-30.376003,212,1646.699361
-160.075429,225,1650.328717
-181.556498,235,1653.825475
-137.163604,250,1657.630061
71.465179,125,1659.45894
-116.982179,199,1662.461028
85.801857,122,1664.246325
-148.99251,257,1668.087009
-72.696099,203,1671.082172
-115.265765,263,1675.065392
-19.41576,175,1677.67811
-43.768667,244,1681.53994
-174.826255,230,1684.960576
-180.026933,275,1689.388537
57.636207,155,1691.938812
-148.359023,192,1695.068807
-184.218116,230,1699.110452
-50.678621,231,1702.921556
-189.545533,252,1707.036837
-40.127893,188,1710.362202
76.405159,118,1712.276867
-188.464405,215,1715.728575
-145.14258,240,1719.372823
-158.915257,255,1723.234996
68.892059,130,1725.176627
80.963487,126,1727.066481
58.586699,161,1729.487463
-140.866195,279,1733.74191
78.798914,133,1735.692628
-159.628972,237,1739.360263
-103.029034,264,1743.53681
-36.345493,201,1746.542019
-138.072944,227,1749.975585
82.942585,116,1754.962459
-90.976705,215,1758.02117
-166.126486,247,1761.502404
54.122614,165,1763.858282
70.433844,130,1765.674593
61.989672,150,1767.806534
77.214621,137,1769.896433
35.529891,169,1772.48316
-153.826924,212,1775.913175
-147.738068,277,1780.508482
-129.518697,238,1784.433262
-187.817689,202,1787.736051
-60.305104,243,1791.727153
81.506989,121,1793.727975
12.404878,209,1797.118239
-52.400159,251,1801.527594
43.884876,159,1803.969416
-147.410291,208,1807.079614
-35.602184,212,1810.27472
-98.700501,177,1812.914147
-45.627493,219,1816.168284
80.623004,135,1818.208321
-84.56522,205,1821.639202
-213.433011,259,1825.636462
-45.823142,224,1828.958116
-164.959367,233,1832.636232
-32.886792,217,1835.906132
62.540138,158,1838.362723
-179.548944,277,1842.547765
-127.370309,223,1845.975608
-153.836612,294,1850.406633
81.714128,115,1852.13292
-51.093085,162,1854.551229
79.333834,115,1856.189324
-108.711158,209,1859.254185
-146.604126,247,1863.164857
-67.444712,242,1866.961056
-118.5165,265,1871.147533
-43.517291,206,1874.54564
94.625924,110,1876.316176
68.582362,138,1878.595237
-90.932284,237,1882.565513
-153.74663,272,1887.010562
-147.587027,249,1891.254609
84.910138,126,1893.181926
-162.205073,241,1896.938071
-19.124654,201,1900.001699
-50.244026,234,1903.508911
-207.454513,276,1907.649362
-187.29956,228,1913.856489
-144.016305,244,1917.497306
-139.57638,255,1921.529057
71.163871,126,1923.419174
-20.66837,211,1926.599741
-55.302615,254,1930.366037
-165.816133,312,1935.045484
-231.084147,288,1939.526971
-161.712216,224,1942.881057
-118.149433,258,1946.758018
-5.142757,212,1950.341187
36.576308,164,1953.107114
-115.89403,226,1956.803077
-2.751905,172,1959.655496
91.89626,112,1961.486807
-56.743324,222,1965.161291
71.914449,135,1967.362178
60.446968,145,1969.755629
-146.607172,212,1973.281565
-60.541444,209,1976.757714
55.815999,162,1979.328341
88.093333,112,1981.154709
-96.397451,269,1985.141447
-160.98978,236,1988.620562
-132.185727,293,1993.003151
-203.797385,221,1996.289217
-121.476793,272,2000.488598
-193.718747,262,2004.416313
-53.63376,198,2007.40801
-103.460876,230,2011.136145
3.038267,177,2013.7461
26.195017,160,2016.152467
-137.623785,261,2020.072403
-179.411979,219,2023.343608
-79.549818,250,2027.091655
-118.808383,231,2030.541797
-127.616784,193,2033.478992
68.021904,138,2035.613711
-50.760889,232,2039.548885
-25.906075,206,2043.398674
-121.938593,223,2047.429964
-183.345132,264,2052.252014
-118.026688,273,2057.260274
-14.628941,208,2061.276318
-136.944906,235,2065.72804
-170.177462,195,2069.369963
-168.602141,204,2077.362528
-61.028992,209,2080.627434
-169.030186,215,2083.848209
91.980712,112,2085.532381
-135.479896,319,2090.351841
-139.871913,282,2094.608932
74.331575,136,2096.634399
-132.571668,182,2099.447908
73.048888,135,2101.625888
62.285811,144,2103.784292
-54.888478,215,2107.053912
-54.728939,219,2110.379203
-97.985247,251,2114.168958
89.101958,114,2115.872884
-193.061569,235,2119.475746
-57.737064,256,2123.304178
88.826922,114,2125.022703
91.950934,113,2126.731538
-65.678808,256,2130.965236
-53.167437,237,2135.097042
-167.398719,275,2139.692815
-108.635952,258,2143.966854
-181.301274,229,2147.763076
-88.260452,261,2152.132086
-168.775058,234,2156.007995
-175.509337,252,2160.411679
-172.109461,234,2163.9279
-193.313237,237,2167.487593
-34.302247,212,2170.665984
87.633176,114,2172.381957
-188.22709,266,2176.42557
35.815736,168,2179.008871
-184.787339,266,2183.013637
87.160185,128,2184.923744
-76.339362,211,2188.069312
-159.398977,239,2191.957371
78.507653,129,2193.887413
-106.403762,260,2197.804876
-15.387259,188,2200.700605
-156.101613,206,2203.764562
90.781904,114,2205.434983
-114.901866,192,2208.284792
-61.324601,203,2211.257066
-136.421612,287,2215.474662
-89.897129,236,2219.029664
-105.938755,242,2223.233882
-38.14602,199,2226.471971
52.640108,169,2229.206553
-120.053376,230,2236.469889
-76.669933,255,2240.621187
-63.015647,248,2244.645533
77.335323,123,2246.461797
57.087069,157,2248.789052
-138.986903,190,2251.822535
-148.761275,230,2255.222541
-49.902793,214,2258.411948
-67.111164,279,2262.572584
72.182533,127,2264.413449
-207.874684,262,2268.287769
-59.059649,201,2271.267625
-33.29345,209,2274.375205
-87.2794,271,2278.355233
-31.167314,176,2281.176095
-40.040115,246,2284.820092
71.400309,131,2286.732426
-61.798965,187,2289.473328
-96.627802,268,2293.543763
-105.056622,258,2297.394492
-215.622752,249,2301.19231
76.157017,118,2302.969206
-184.74485,232,2306.667021
-58.454123,227,2310.573337
-177.344866,246,2314.573312
-62.609112,240,2318.473854
-95.461721,278,2323.013656
83.882017,124,2325.078725
-67.336583,254,2329.236464
86.810807,118,2331.142892
-117.726082,293,2335.511096
67.65413,145,2337.62574
-127.608806,253,2341.555151
-180.366202,264,2345.396708
1.614941,194,2348.226639
-73.135569,241,2351.788646
-165.993587,256,2355.550498
-85.877568,263,2359.421891
-3.134286,207,2362.451593
-156.14088,237,2365.94481
71.00469,148,2368.142392
43.50492,170,2370.961178
-66.824907,244,2374.655726
-131.336713,314,2379.265986
6.782387,191,2382.117351
7.27866,189,2384.96733
-130.480806,197,2387.924956
-18.114234,217,2394.566752
74.934201,133,2396.677705
-199.466296,320,2402.030891
-234.460791,320,2407.155838
-182.741285,274,2411.571779
-54.132147,200,2414.838763
63.994058,156,2417.289125
-159.603389,224,2420.669811
68.410796,134,2423.629179
-108.938294,277,2428.479528
-134.125913,217,2432.168624
-16.379566,191,2435.084606
-7.116512,201,2438.201923
-162.758144,271,2442.542612
-178.481728,209,2445.673329
-116.792701,193,2448.617459
80.882231,121,2450.391816
-8.699514,186,2453.180634
-165.980437,320,2458.026305
-27.211021,216,2461.483033
-191.23362,281,2465.690356
-198.445445,290,2470.064884
-145.029509,256,2473.951336
-116.596983,286,2478.622239
74.603036,118,2480.521216
-33.644937,194,2483.744159
-67.067333,237,2488.280724
-133.391363,227,2492.388014
-71.586826,243,2496.440214
66.734175,141,2498.702057
83.723741,113,2500.53317
-142.949665,225,2504.121802
-131.935833,236,2507.634765
-168.325868,280,2511.828816
-27.77083,233,2515.258357
-156.736382,232,2518.723236
-147.176526,187,2521.707251
89.610758,116,2523.390441
0.672434,220,2526.622913
-30.823143,212,2529.767923
-38.725669,227,2533.103264
-106.163347,263,2537.044741
85.450862,115,2538.724832
-168.726812,218,2541.990119
-2.74483,200,2544.946079
-84.44217,274,2548.967074
89.36414,113,2553.943981
-104.259135,264,2557.831891
-63.542139,180,2560.484653
-174.324364,245,2564.343806
5.252744,206,2567.676749
-131.872183,249,2571.661326
68.182487,140,2573.909733
65.60767,161,2576.536856
-61.398487,252,2580.908674
-113.584825,281,2585.598507
-34.765564,220,2589.125821
-151.243525,217,2592.313199
-115.277338,214,2595.442754
-63.170503,209,2598.756565
3.175052,182,2601.439079
-123.35534,227,2604.781533
-171.954313,257,2608.74141
-64.657465,206,2611.973185
-157.818153,199,2614.878094
-158.338489,259,2618.671419
29.551442,177,2621.310572
61.326174,152,2623.525933
82.141743,130,2625.397412
-215.79482,268,2629.353099
-100.189478,319,2634.07261
-205.646819,258,2637.903845
-44.74651,204,2641.12218
78.347834,117,2642.80328
-49.85106,175,2645.368863
-164.512106,259,2649.438411
80.985184,128,2651.564697
66.281684,144,2654.024076
71.649804,137,2656.234847
-78.146844,277,2660.681935
-169.18056,234,2664.459865
-117.706604,218,2667.982799
-162.805472,237,2672.032973
-7.300709,217,2675.259781
-71.085483,212,2678.346568
-29.686231,218,2681.635195
82.001817,118,2683.404228
67.419542,149,2685.626055
-158.589143,211,2688.807952
-172.412021,246,2692.523368
-162.614669,280,2696.702143
64.097938,149,2698.931065
-104.513409,296,2703.591166
-97.402034,190,2706.485924
-140.070532,250,2713.272351
89.434332,119,2715.054505
-10.401333,190,2717.909067
76.293726,116,2719.660021
-160.904154,242,2723.28345
-104.413714,217,2726.543622
77.667111,123,2728.345481
-108.479648,203,2731.616063
-171.759556,243,2735.716801
-119.921964,231,2739.554629
-105.872925,284,2744.328758
-47.93927,230,2748.032629
81.013008,115,2749.877868
88.956615,115,2751.683657
-8.140586,193,2754.790431
71.21389,126,2756.823161
-84.960294,250,2760.770306
-40.953092,247,2764.38977
-23.280534,214,2767.539597
-140.382904,234,2770.987264
-90.194262,224,2774.274575
-161.342622,217,2777.445477
-69.178805,260,2781.352694
-30.294525,203,2784.520622
59.023247,163,2786.905947
78.593215,123,2788.699264
-89.589913,239,2792.443962
-177.050183,251,2796.120707
-146.450947,290,2800.402088
-127.126739,181,2803.054041
-81.644398,260,2806.858854
-186.084474,238,2810.390813
-118.445013,232,2813.85896
3.026722,166,2816.295942
22.335531,172,2819.081083
-56.804024,229,2823.098805
-168.189431,217,2826.582496
-140.939576,234,2830.357594
-75.044144,184,2833.339102
85.093654,115,2835.183894
-67.264317,192,2838.272707
-191.381388,277,2842.629551
-88.486164,237,2846.107609
-82.095262,249,2849.953282
-103.118574,307,2854.866909
7.218316,187,2857.608907
1.586915,193,2860.462309
-88.898114,210,2863.52361
-99.16981,287,2870.371788
13.539036,177,2872.996892
71.142978,127,2874.839893
-57.533759,223,2878.129296
-148.337079,255,2882.163587
-56.393064,272,2886.16686
-194.122675,260,2890.01574
-90.114887,228,2893.357115
81.577447,116,2895.051143
-157.206428,221,2898.362538
-213.120175,259,2902.431903
73.575412,145,2904.746117
-21.639755,233,2908.583042
-76.174196,209,2912.330437
-128.971669,209,2915.787874
-175.515093,320,2921.065543
-157.353025,229,2924.890531
95.507938,113,2926.698068
-53.314583,229,2930.131807
-75.820577,288,2934.387886
-66.280066,258,2938.22157
-84.949075,270,2942.510093
-128.614621,230,2945.97959
-30.203754,219,2949.217627
-7.948041,217,2952.464451
56.772802,163,2954.821779
-16.781856,201,2957.821458
-102.342349,235,2961.302515
83.602146,115,2963.000671
-91.418553,231,2966.410826
-29.04381,202,2969.412059
-143.243915,226,2972.96868
-51.644656,206,2976.04126
-34.096626,176,2978.711778
-68.461066,259,2982.522363
-74.952165,199,2985.554627
-15.563955,194,2988.811603
67.52451,145,2991.250757
64.375789,158,2993.975965
-11.643269,210,2997.408026
-107.898137,194,3000.812361
-155.479335,209,3004.203356
39.366515,162,3006.842772
-31.388353,195,3010.027231
-26.539885,197,3012.965671
79.002324,119,3014.694093
-143.902403,299,3019.102058
78.055768,139,3021.146058
-34.877245,209,3027.349031
-9.844069,220,3030.831161
48.004019,164,3033.301655
76.238891,140,3035.342747
-110.604427,243,3038.941261
-194.607052,235,3042.434783
-94.46247,223,3045.747644
-132.19403,227,3049.137598
-62.03343,249,3052.856859
-163.696666,236,3056.354435
66.903031,148,3058.559139
-133.947331,238,3062.520566
-107.054333,257,3066.421849
-130.009612,201,3069.393189
-40.157175,184,3072.373616
-59.515512,214,3075.841014
-91.714746,254,3079.931043
-64.996817,233,3083.735269
-161.697343,253,3087.912624
92.961901,116,3089.843904
-146.29496,197,3093.224919
-48.896324,232,3096.69063
-160.423767,217,3099.870653
-138.203687,181,3102.543962
-264.080404,320,3107.461037
-86.862878,283,3111.7475
-204.642811,245,3115.461518
69.480094,134,3117.482214
-79.109598,254,3121.537994
-103.270057,262,3125.577944
-4.388609,204,3128.729076
-48.493998,219,3132.188468
-164.834926,220,3135.4707
-117.726198,297,3139.834032
-159.798821,238,3143.363544
-63.80655,256,3147.156661
-162.469376,242,3150.96312
-69.354612,259,3154.961552
-137.011972,234,3158.785001
-79.64082,255,3162.913552
-129.924371,186,3165.98553
-3.690879,166,3168.726624
-158.831182,225,3172.433297
-123.451161,290,3177.148839
-108.203158,220,3183.712548
-144.283076,241,3187.258474
-126.710962,217,3190.50593
-213.387846,287,3194.7451
85.377579,115,3196.554628
-97.124866,254,3200.656541
69.991369,123,3202.614635
-254.984147,320,3207.409722
-107.342729,240,3211.179533
-9.600305,223,3214.464593
-59.788488,257,3218.274571
-9.495097,223,3221.570805
-155.362766,252,3225.803118
-135.410202,272,3229.927523
-40.982064,211,3233.07529
-176.099889,254,3236.919117
-182.291824,259,3241.44282
86.800836,116,3243.348496
-20.783505,200,3246.659011
93.470887,115,3248.526477
-132.666231,284,3253.219948
-48.277536,197,3256.458102
-69.730143,274,3260.951817
-168.664759,232,3264.805347
-179.187226,254,3269.042953
3.06879,186,3272.541267
-76.197091,216,3276.18313
-76.934461,247,3280.244331
-3.943733,187,3283.326507
-63.332857,227,3286.74866
-181.147822,299,3291.188868
-85.006788,211,3294.36723
65.481246,155,3296.719331
-88.101764,254,3300.640166
-72.325128,235,3304.178892
74.916759,127,3306.045364
-90.390188,296,3310.416645
0.61185,180,3313.086703
-124.778133,232,3316.534365
-25.668625,211,3319.687904
78.327446,121,3321.430654
-134.77838,230,3324.862802
-172.373556,259,3329.032389
92.580183,113,3330.920724
76.636196,117,3332.620667
77.556513,118,3334.345078
27.638428,165,3336.818157
10.546216,169,3342.747264
83.232242,151,3345.364227
-38.835803,256,3349.539994
-19.224747,218,3353.155875
-42.142882,195,3356.362333
-196.263388,256,3360.703534
-151.026265,240,3364.726403
-51.381713,230,3368.503685
-127.942778,250,3372.588779
-87.454967,252,3376.7035
